# features	PSMA264U	HSM67VD2	HSMA33OT	HSM6XRVK	CSM79HI3	PSM7J182	MSM6J2RS	CSM79HP4	CSM67UGO	MSM9VZMI	ESM5ME9U	PSM7J154
2.8.3.15	NaN	NaN	NaN	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2.8.3.16	NaN	0.0	Inf	0.0	2.920662764896749	2.8093084408868716	NaN	0.0	NaN	0.0	0.0	NaN
2.8.3.17	NaN	NaN	NaN	NaN	0.0	0.0	NaN	NaN	NaN	NaN	NaN	NaN
2.8.3.19	NaN	NaN	NaN	NaN	0.0	0.0	NaN	NaN	NaN	NaN	NaN	NaN
2.8.3.21	NaN	NaN	NaN	NaN	0.0	0.0	NaN	NaN	NaN	NaN	NaN	NaN
2.8.3.5	NaN	NaN	NaN	NaN	0.0	0.0	NaN	NaN	NaN	NaN	NaN	NaN
2.8.3.6	NaN	NaN	NaN	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2.8.3.8	0.41429895578824844	0.0	Inf	1.9572469764456475	0.0	30.338040230401656	NaN	NaN	7.246796020188558	0.0	1.6731063766995058	0.0
2.8.3.9	8.787558285884211	NaN	Inf	Inf	16.207205167532567	0.0	NaN	NaN	Inf	NaN	0.0	NaN
2.8.4.3	0.7406254656816937	1.1469194063671035	0.5574573442924713	0.49669778428411043	1.1198168733442508	0.6023374672113242	0.0	0.6055621848171892	0.5108974827272748	0.713364288269441	0.1784176877518616	0.42579400609005313
2.8.4.4	1.4355637893747355	0.9881852665681714	0.6825726884901665	0.9017957145047608	0.1659195763003846	0.7555960668192623	3.034564357132644	0.8249876880662603	1.0003934050515921	1.568928552319783	0.49981371771613403	0.7373998571092917
2.9.1.1	0.0	0.0	Inf	0.0	0.1374233486147071	0.0	0.0	0.0	3.3708089938866106	0.0	1.2884075123963337	0.0
3.1.1.1	NaN	0.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	0.0	0.0	0.0
3.1.1.10	0.0	NaN	NaN	NaN	NaN	NaN	0.0	0.0	0.0	0.0	NaN	0.0
3.1.1.11	0.4058766151458455	0.6813195358994585	0.31316847236982753	0.43281750758936804	0.3248124875422216	0.6469417337654153	0.0	0.14788780048619973	0.0	0.07634268607200667	0.0	0.16538296582872822
3.1.1.17	NaN	NaN	NaN	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN
3.1.1.2	0.0	NaN	NaN	0.0	0.0	0.0	NaN	0.0	0.0	0.0	0.0	NaN
3.1.1.23	NaN	NaN	NaN	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN
3.1.1.24	NaN	NaN	NaN	NaN	0.0	0.0	0.0	0.0	0.0	NaN	NaN	0.0
3.1.1.27	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	NaN	0.0	0.0
3.1.1.29	0.8628123144502867	0.562506679002607	0.5628257240245536	0.360239077817419	0.15890464853044536	0.0	0.2883280300695953	1.4365088063375646	0.31877934337262454	0.7736878574797876	0.12744085210759268	0.504996097274316
3.1.1.3	0.24688325006076856	3.0051683222230747	0.16487194034381075	0.0	2.221383701486817	0.0	0.0	0.0	1.0818430727161328	0.0	0.0	0.7893057205215026
3.1.1.31	1.9227331644697745	2.152404120399478	8.691201543035724	0.8396826835047947	0.720555624226011	0.42622289651405515	0.0	2.0592071497712414	6.978724641102014	4.114308171636528	9.20301450806414	9.666785058702532
3.1.1.32	NaN	NaN	Inf	NaN	0.0	0.0	NaN	NaN	NaN	13.734203001792483	NaN	NaN
3.1.1.4	NaN	NaN	NaN	NaN	0.0	0.0	NaN	NaN	NaN	0.0	NaN	NaN
3.1.1.41	0.0	0.0	0.0	NaN	NaN	0.0	NaN	NaN	1.4185554200068786	0.6871976038947103	0.0	NaN
3.1.1.45	NaN	NaN	NaN	NaN	0.0	0.0	NaN	NaN	NaN	NaN	NaN	NaN
3.1.1.47	0.0	0.0	NaN	0.0	NaN	NaN	NaN	NaN	0.0	NaN	NaN	0.0
3.1.1.5	0.0	0.0	NaN	NaN	0.14035051613344826	0.26352968819002276	NaN	NaN	NaN	0.0	0.0	NaN
3.1.1.53	NaN	1.3824851190492704	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	NaN	0.0
3.1.1.61	2.1551451383167586	0.0	0.6397631486426683	1.2175199315701086	1.2320818457099647	1.8750924913236897	0.0	1.3865409396250534	0.0	0.0	0.0	2.1650553918204904
3.1.1.72	0.0	0.7075209487849431	0.1789664571553077	0.8937692370647394	0.0	NaN	0.0	0.07534188974312972	1.0421694426382435	0.7029789999352521	0.0	0.0
3.1.1.81	0.0	0.0	NaN	NaN	0.0	0.0	NaN	NaN	NaN	NaN	0.0	0.0
3.1.1.83	0.0	0.0	0.0	0.0	0.0	1.248692167530296	0.0	0.0	0.0	NaN	0.0	0.0
3.1.1.84	NaN	0.0	NaN	0.0	1.1303802241139376	0.0	NaN	NaN	0.0	NaN	0.0	0.0
3.1.1.85	NaN	NaN	0.022544449132994693	NaN	0.0	0.0	0.0	NaN	NaN	0.0	NaN	NaN
3.1.1.96	0.6257196964076728	1.2803177242637473	0.5505438316925261	0.45845389928305597	0.34782348522479356	0.1880031976119527	0.5571350751077538	0.9081749662967252	2.3459219959243374	0.4518463919019382	1.354757736968156	0.282372330748003
3.1.11.1	0.0	NaN	NaN	NaN	0.0	0.0	NaN	NaN	NaN	0.0	NaN	NaN
3.1.11.2	0.24936632849064658	0.23265563032391023	0.3542489241139599	0.4357945307213096	0.2266353986161159	0.0	0.34838053876421143	0.12035723978748185	0.264729429534598	0.2566552036549854	0.6440664848138593	0.0
3.1.11.5	0.0	0.2792612783770959	0.38960566293958976	0.0	0.0	0.0	0.0	0.0	0.0	0.1335153194077862	0.0	0.0
3.1.11.6	0.3280712969933098	0.991735714272719	0.35415401681212705	0.4669466586107607	0.9959515753636903	0.48457404469740856	1.1059554460155208	0.360801751440967	0.6251466887565555	0.3505052397644402	0.24755915706504028	0.2016761574617835
3.1.12.1	1.5099728059976008	0.0	0.40734936183404835	0.0	0.20492793864013045	0.0	0.0	0.0	0.3755034801719367	0.7016226571066594	0.4572063911671331	0.0
3.1.13.1	0.6976428856586756	1.0338809251778913	1.595562390974527	1.2376354648079197	0.6055893946655898	0.6404036162047431	1.0497250515342091	0.5014114083209698	0.8429223960036849	1.61312616985723	2.9496094333658003	0.8314035903942602
3.1.13.5	0.0	0.0	NaN	0.0	0.0	0.0	NaN	NaN	NaN	0.0	0.0	NaN
3.1.2.12	0.0	NaN	NaN	0.46641631240587844	0.18095517681895298	0.14645304999261308	0.0	NaN	0.0	0.0	NaN	NaN
3.1.2.14	NaN	NaN	NaN	NaN	0.0	0.0	NaN	Inf	NaN	0.0	NaN	NaN
3.1.2.2	NaN	NaN	NaN	NaN	0.0	0.0	NaN	NaN	NaN	0.0	NaN	NaN
3.1.2.26	NaN	NaN	NaN	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN
3.1.2.28	NaN	NaN	NaN	NaN	1.0570118260122945	0.0	NaN	0.0	NaN	0.0	NaN	NaN
3.1.2.6	0.0	NaN	NaN	0.0	0.07507455281605378	0.0	NaN	0.0	NaN	7.177777031490441	0.0	NaN
3.1.21.1	NaN	NaN	NaN	NaN	0.20939596370066133	0.0	NaN	NaN	NaN	0.0	NaN	NaN
3.1.21.2	0.28920271493046373	1.4225334281017488	0.917737907252038	0.4093463105062099	0.05230126207415763	0.0	4.344073408436422	1.2341531602090992	2.1384607235278934	2.052854546999122	1.13194341910262	0.0
3.1.21.3	0.35237911998502097	0.32990859911143533	0.07767183889345537	0.11961859132426586	0.7203843073049582	0.0	0.0	0.2666772393984144	0.49177955091360454	0.14326627157732807	0.08681283688018747	0.0
3.1.21.4	0.1990985000951576	0.2877065638454351	1.1239122054565047	0.3396135600499145	0.0	0.0	0.0	0.3143265323491774	0.41835439228224447	6.607340891930491	3.2272362039994262	0.0
3.1.21.5	NaN	NaN	NaN	NaN	0.4241580885461303	NaN	NaN	NaN	NaN	NaN	0.0	NaN
3.1.21.7	NaN	NaN	NaN	NaN	0.12990460979852697	0.0	NaN	NaN	NaN	0.0	NaN	NaN
3.1.22.4	0.7773633293548915	2.0652308108999455	0.43530736924439106	0.5162925565062627	0.5376748219519253	1.252251267054476	1.3794058603123516	0.23309065464618112	0.2494848275841185	1.1542236717683116	0.4595202818105686	0.269683197862208
3.1.25.1	0.0	NaN	NaN	0.0	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN
3.1.26.11	0.4336257494960873	1.0612138769975978	0.6193481611584233	0.36613668744108274	0.0	0.2075738861384353	0.259811736847985	0.48466899949858516	0.13374137928942645	0.4988167962980053	0.0	0.0
3.1.26.12	0.0	NaN	Inf	0.0	0.9333037288374639	4.6260128885876615	NaN	0.0	0.0	8.730650662922358	0.0	NaN
3.1.26.3	0.7408929937376768	1.0547544893685612	0.3160845976624302	0.3812065013863326	1.7990950558277763	0.19765071320598865	0.2871468502197434	1.8353107206323198	0.4086565495476194	0.09257740535709068	0.05859793799899077	0.0
3.1.26.4	0.21329532965732864	0.627170236093932	0.3382103721909111	0.18476791317454289	0.6159627012651355	0.27604109514692543	0.0874645727977973	0.7071113939714392	0.6510372231745815	0.7194107203197713	0.22121687570759047	0.0
3.1.26.5	0.7498236818352865	0.6653296941247675	0.4770791874414458	0.9022804950331927	4.169313751892893	1.7965836027092574	0.0	1.2442261318120034	0.3709803468137101	0.5407627230230776	0.070120225126296	0.5830253556496579
3.1.26.8	0.0	0.0	NaN	0.2989197784762813	2.0392165460043126	1.5611906686613413	0.0	0.0	2.602511159383624	0.0	0.0	0.0
3.1.27.6	0.0	NaN	NaN	NaN	0.0	0.0	NaN	NaN	NaN	0.0	NaN	NaN
3.1.3.1	0.0	0.7548708247552532	0.07906618634879414	0.0	0.29935405703889006	0.0	0.0	1.0277108470728429	0.14409733640961167	0.05515689545687442	0.0	1.202841968010634
3.1.3.10	0.0	NaN	NaN	NaN	2.5262099229333974	0.0	NaN	NaN	NaN	125.9968900266993	NaN	NaN
3.1.3.103	0.0	0.0	NaN	NaN	NaN	NaN	NaN	0.0	NaN	NaN	NaN	NaN
3.1.3.104	0.45370018004214846	0.0	NaN	NaN	0.0	0.0	0.0	0.8387533473669238	13.278550057479007	0.0	0.0	0.0
3.1.3.11	1.2736409292085493	0.13520185651157865	0.5461476167169431	0.274518049149624	1.4620671904150018	1.5108862131538798	2.796783099312096	0.22773220640324268	0.12688668673160672	1.003261739657799	0.7414825369089731	0.7541175023620842
3.1.3.12	NaN	NaN	NaN	NaN	0.0	0.0	NaN	NaN	NaN	0.0	NaN	NaN
3.1.3.15	0.5329593092502928	0.2730150597328165	0.2743667860821104	0.4676494941572899	1.070429275518217	0.7671410034290095	0.7217959467625292	0.30496525701607874	0.23475732382024844	0.1601010058251964	0.09146750537193775	0.2821123793625656
3.1.3.16	0.36309248244257036	0.7521855423819651	0.853075333695295	0.05969973730903093	1.2230682065977208	0.1743354267910499	0.0	0.33628684042472895	0.1806233879292014	0.0	0.4536647596060045	0.0
3.1.3.18	0.0	2.2196034263504267	0.27703724975261396	0.7463605390251182	0.0	0.3365953896438945	0.0	0.9128891827952418	3.7886569474707343	1.189215396915286	7.886669640238026	2.060199705610739
3.1.3.2	0.0	0.0	0.03299464482155847	0.0	0.9637670522525342	5.009783240002545	0.0	0.0	0.0	0.0	0.08694624802669189	0.0
3.1.3.21	NaN	NaN	NaN	NaN	NaN	NaN	NaN	Inf	NaN	NaN	NaN	NaN
3.1.3.22	NaN	NaN	NaN	NaN	0.6890101305449686	0.0	NaN	NaN	NaN	NaN	NaN	NaN
3.1.3.23	0.0	0.0	NaN	0.0	0.38647637616582226	0.0	NaN	0.0	0.0	2.6457985451015316	0.0	0.0
3.1.3.25	0.5730369589368395	1.7296527047786043	0.6499812120028402	1.2466246754012615	0.3940320263430023	0.1411487935877824	0.0	2.3269323143638423	2.0665369724787324	0.6587797556131585	0.5863175895348385	0.0
3.1.3.26	NaN	NaN	NaN	NaN	0.0	0.0	NaN	NaN	NaN	0.0	NaN	NaN
3.1.3.27	0.12880795488208405	0.2392482418823132	0.983368918681809	0.5713635111744049	0.10034529466447771	0.9581102837563432	0.44285182878342205	2.323437518210978	0.0	1.1067889406995222	0.0	0.0
3.1.3.3	0.0	3.4043665700412538	0.45656197670194537	0.525590944405461	0.24249268771156735	0.0	0.0	2.025429729598988	5.7156432087941935	0.7953842585032751	0.0	1.6837165608151021
3.1.3.37	NaN	NaN	NaN	NaN	NaN	0.0	NaN	NaN	NaN	NaN	0.0	NaN
3.1.3.4	NaN	NaN	NaN	NaN	0.0	0.0	NaN	NaN	0.0	NaN	0.0	NaN
3.1.3.41	NaN	NaN	Inf	NaN	0.6087967899679961	NaN	0.0	NaN	NaN	0.0	0.0	0.0
3.1.3.45	0.27435938830416795	0.1789790813552981	0.11710618037050699	0.24146490568342835	0.0	0.0	0.0	0.277389100342163	0.0	0.1461935110209558	0.6491681964743392	0.0
3.1.3.46	NaN	NaN	NaN	NaN	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN
3.1.3.48	0.6317985748045594	0.6222203316589713	0.5457178058776208	0.3703437860612283	0.0	0.27351509330744017	0.0	6.294924412686462	0.0	4.474332220062932	0.36139539537024606	1.0061233219262478
3.1.3.5	0.29546275304518715	0.6926281442067662	0.5124968467232868	0.6444196317539994	0.06323418927473001	0.8610047974867426	0.0	0.6268345792606265	0.255146885083342	0.2933681044690655	0.8203927757440254	0.47939621554018175
3.1.3.50	NaN	NaN	NaN	NaN	0.6890101305449686	0.0	NaN	NaN	NaN	NaN	NaN	NaN
3.1.3.6	1.357512406716427	NaN	NaN	NaN	0.0	0.0	NaN	NaN	0.0	0.0	0.0	NaN
3.1.3.68	NaN	NaN	NaN	NaN	0.0	0.0	NaN	NaN	NaN	NaN	0.0	NaN
3.1.3.7	0.5391537294920927	2.953887920958341	0.570069993496651	0.547697464596786	0.0	12.193304464418194	6.662459335830185	1.9234740561781227	2.3915141412893925	3.6458042560942676	2.4011482313641075	1.2441439833397676
3.1.3.70	NaN	NaN	NaN	NaN	0.0	0.0	NaN	NaN	NaN	0.0	NaN	NaN
3.1.3.71	0.0	NaN	NaN	NaN	0.0	0.0	0.0	0.0	0.0	NaN	0.0	0.0
3.1.3.73	0.47143074423987985	0.0	0.8523445998732186	0.6990279049179333	1.8321059432565707	0.5562294662961619	0.0	0.05718659560416505	0.09467338448281747	0.0	0.0	0.0
3.1.3.74	NaN	NaN	NaN	NaN	0.0	0.0	NaN	NaN	NaN	0.0	NaN	NaN
3.1.3.77	NaN	NaN	NaN	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN
3.1.3.81	NaN	NaN	NaN	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN
3.1.3.82	NaN	NaN	NaN	NaN	0.0	0.0	NaN	NaN	NaN	0.0	NaN	NaN
3.1.3.83	NaN	0.0	NaN	NaN	NaN	NaN	NaN	0.0	NaN	0.0	0.0	NaN
3.1.3.89	0.0	NaN	NaN	0.0	0.0	0.0	NaN	NaN	NaN	NaN	NaN	NaN
3.1.3.90	NaN	NaN	NaN	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN
3.1.3.97	NaN	NaN	NaN	NaN	0.0	0.0	NaN	NaN	NaN	0.0	NaN	NaN
3.1.31.1	NaN	NaN	NaN	NaN	0.0	0.0	NaN	NaN	0.0	9.029305885840241	0.0	NaN
3.1.4.12	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	NaN	NaN	NaN	NaN
3.1.4.14	NaN	NaN	NaN	NaN	0.0	0.0	NaN	NaN	NaN	0.0	NaN	NaN
3.1.4.16	0.0	0.0	NaN	0.0	0.0	0.0	0.0	0.0	NaN	0.0	NaN	0.0
3.1.4.17	0.0	NaN	Inf	NaN	0.46751277427514987	16.956408042675708	NaN	NaN	NaN	0.0	NaN	0.0
3.1.4.37	NaN	NaN	NaN	NaN	0.0	NaN	0.0	NaN	NaN	NaN	NaN	NaN
3.1.4.4	NaN	NaN	NaN	NaN	0.0	0.0	NaN	NaN	NaN	NaN	NaN	NaN
3.1.4.46	1.000144078900824	0.10090251370984576	0.5714466660625175	0.5107991669489701	0.8331549693498554	0.29747230297216504	0.0	0.09255807932674164	0.2763337666814047	0.4232245360587462	0.8744786810487356	0.2385698822487364
3.1.4.52	0.3742725826805187	0.0	1.4031009173553042	0.2815728755135346	0.20803422032413774	0.31255037819093345	0.0	0.2940863036740566	0.0	0.0	0.061272700064910535	0.0
3.1.4.53	0.0	NaN	NaN	0.0	0.5987079728610841	2.897227552620276	NaN	NaN	NaN	NaN	NaN	NaN
3.1.4.55	NaN	NaN	NaN	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN
3.1.4.58	0.0	0.0	2.100229275288196	0.0	0.0	0.0	NaN	NaN	0.0	0.0	NaN	0.0
3.1.5.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.074962656916681	0.0	4.317396840172699	0.0
3.1.6.1	0.16613114179274172	0.04763849369457968	0.4023256143770663	0.020979617956684866	0.09235787040264136	0.0	0.0	0.19229383332991282	0.12128926119228844	0.7342900481003272	0.10017376276414837	0.26702721056947726
3.1.6.6	0.10744547827630008	0.0	0.038661161095806196	0.0	0.0	0.18323560336986439	0.0	0.0	0.0	0.32998549212335054	0.0	0.0
3.1.6.8	NaN	NaN	NaN	NaN	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN
3.1.7.2	0.0	0.0	Inf	0.0	1.267754569892116	0.0	NaN	1.732939863620952	NaN	0.6351835087593695	0.0	0.0
3.1.8.1	16.45674698608924	Inf	Inf	Inf	5.746118639290612	98.53542661326273	NaN	NaN	11.18148963052533	104.03159069577603	0.0	NaN
3.11.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3.11.1.2	NaN	NaN	NaN	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN
3.11.1.3	NaN	NaN	NaN	NaN	0.0	0.0	NaN	NaN	NaN	NaN	NaN	NaN
3.2.1.1	0.6706657340524412	2.45155592499735	0.5715965854663474	2.436503327999565	1.5603158239426098	0.9010829538226053	0.6749515507251657	2.4683212116960385	0.9405614884993728	0.7649799495794243	0.08895405724292733	0.6759740900177149
3.2.1.10	0.0	0.0	Inf	0.13711049993923768	9.22123801472682	0.32607515288108513	0.0	0.0	0.0	0.0	0.0	0.0
3.2.1.103	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.3438189100626645	NaN	NaN	NaN	NaN
3.2.1.122	NaN	NaN	NaN	0.0	0.0	0.0	NaN	NaN	0.0	NaN	0.0	NaN
3.2.1.129	NaN	NaN	NaN	NaN	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN
3.2.1.131	0.23586130693533422	0.5977230078569019	0.13318850206294466	1.3175653196261263	0.0	NaN	0.0	1.8715021656123658	0.0	0.0	0.0	0.0
3.2.1.135	0.08657315550348436	0.0	NaN	0.47132985502971764	1.4353265680725413	0.2089861736512889	0.0	0.07689876628723377	0.0	0.0	0.0	0.0
3.2.1.136	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.5622391912135724	0.0	4.5002466872647515	0.0	0.0
3.2.1.139	0.0	NaN	NaN	NaN	0.0	NaN	NaN	NaN	0.0	0.695419706872723	0.0	0.0
3.2.1.14	0.0	0.0	0.11004087283503682	0.0	0.0	0.0	0.0	0.3453331937340719	0.15570142577725327	0.0	0.0	0.0
3.2.1.141	0.0	0.0	NaN	2.194349231809264	0.0	NaN	NaN	NaN	NaN	0.312268596407382	NaN	0.0
3.2.1.145	NaN	NaN	NaN	NaN	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN
3.2.1.15	0.07263394869137599	0.0	0.023696799325887308	1.0616052823871833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3.2.1.151	0.0	NaN	NaN	1.1135499348155053	NaN	NaN	0.0	NaN	0.0	NaN	0.0	NaN
3.2.1.156	0.0	0.0	0.18413844976358715	0.0	NaN	0.0	0.0	0.886157566908049	0.0	2.078605104322929	0.0	0.0
3.2.1.165	0.0	0.05806735341686188	0.03981857415714493	0.0686249489550272	0.0	0.0	0.0	0.0	2.340363126383303	0.6494182802535203	0.0	0.0
3.2.1.169	1.685461086298096	0.0	Inf	NaN	NaN	0.0	0.0	0.0	NaN	0.0	0.0	0.0
3.2.1.17	0.0	0.0	0.3588992201952011	0.23002606506145332	0.0	2.264848828919669	0.0	0.0	0.0	0.0	0.0	0.0
3.2.1.170	0.0	0.0	0.0	0.0	0.0	NaN	0.0	1.0288306093447463	0.0	0.0	0.0	0.0
3.2.1.172	0.25114120337466633	0.06040204642508916	0.10594672289307573	0.22449109947261245	0.0	0.7475780658231094	0.0	0.027398605064848258	0.0	0.16096382417125493	0.0	0.0
3.2.1.177	0.14627880409272737	0.11923415075731687	0.0677632848526966	0.5034887942836072	0.0	0.33424002535433295	0.0	0.3758704609214803	0.0	0.35075839303090195	0.0	0.0
3.2.1.179	0.0	0.11104735072917021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4630749611171905	0.0	0.0
3.2.1.18	0.0	1.9128975386707125	0.0	0.0	NaN	0.0	0.0	0.328359486440238	1.510027683660403	1.4240493575353697	0.0	0.0
3.2.1.180	0.0	0.0	NaN	0.0	0.0	NaN	0.0	0.0	0.0	0.0	0.0	0.0
3.2.1.183	0.0	NaN	0.0	NaN	NaN	NaN	0.0	0.20801440053459064	0.0	0.0	NaN	0.0
3.2.1.185	0.6053894855381305	0.0	0.0	NaN	4.2374759623579195	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3.2.1.187	NaN	0.0	NaN	NaN	NaN	0.0	NaN	NaN	NaN	0.0	NaN	NaN
3.2.1.196	NaN	NaN	NaN	NaN	0.6234749546596013	0.0	NaN	NaN	NaN	NaN	NaN	NaN
3.2.1.199	NaN	NaN	NaN	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN
3.2.1.20	2.6614259084614598	4.4584451370798925	0.6297855464974805	5.329572730962172	3.372370092644482	0.0	0.0	12.640755425343047	0.5057795497122504	0.0	0.0	0.0
3.2.1.21	0.4407171394329419	0.5616080798110633	0.26584085168221	1.0702225073570824	0.4459499623532983	0.1922895636243045	0.0	0.2578042626350626	0.2875703793740968	0.29386720059977095	1.7308391920135036	0.0
3.2.1.22	0.23634213740337434	0.2754021858361096	0.17923379299146852	0.3332718066422692	0.10185364870184004	0.2177048609076596	0.0	0.19300772024073792	0.24653310131798897	0.24637727395268066	0.0655243708456489	0.0
3.2.1.23	0.21015511040655924	0.41705551612318553	0.10550718473225422	1.2427308086366324	0.5599767010368151	0.16086369118170915	2.0039454106356103	0.2543324559267584	0.12088769860968021	0.25357975411378036	0.0	0.1100174024034421
3.2.1.24	1.188724145093126	0.0	NaN	1.2378170897407519	0.0	0.5757055491405184	NaN	0.0	NaN	NaN	NaN	NaN
3.2.1.25	0.0	0.08183005308016138	0.047457593383164215	0.06265378790697711	NaN	NaN	0.0	NaN	4.205864805408458	0.3374596838073775	0.0	0.0
3.2.1.26	0.9453873057883876	0.0	0.2397160506227648	0.0	0.8079546302886161	0.7466469767098117	0.0	0.21790850982058899	0.0	0.0	0.0	0.0
3.2.1.28	0.0	NaN	0.0	NaN	0.0	0.0	0.0	NaN	NaN	0.0	0.0	NaN
3.2.1.3	0.0	0.0	NaN	8.168313497685464	NaN	NaN	0.0	52.7325335427849	0.0	4.412752940579497	0.0	0.0
3.2.1.31	0.0988269487832176	0.11073800241807959	0.1221176495627536	0.5486233266635873	0.0	0.0	0.0	0.6879732603286646	0.0	0.0	0.0	0.0
3.2.1.32	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	NaN	0.0	NaN	NaN
3.2.1.35	NaN	0.0	NaN	2.3282431109908	NaN	NaN	NaN	NaN	NaN	NaN	0.0	NaN
3.2.1.37	0.15338137989548362	0.3191539399316064	0.03580043658420065	1.396605577128528	0.45446194300360904	0.07739938012506356	0.0	0.7804011921298404	0.0	0.2248774892304565	0.0	0.0
3.2.1.39	0.0	0.0	NaN	NaN	NaN	NaN	NaN	0.0	0.0	NaN	0.0	0.0
3.2.1.4	1.1129029727652855	0.3623548938533774	0.12312204373795303	2.5887862436984155	0.0	1.0305599316340361	1.3952993903354978	0.5403423299389795	0.7724869921767892	0.5127647350662963	1.214435577842324	1.0730778697732042
3.2.1.40	0.0	0.0	0.027527966004956075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3.2.1.41	1.600104825735378	1.5352808740380703	0.9087654765089271	0.3668749936655075	0.0	0.08119740114843872	6.280033176787498	0.0	0.5290169852367688	0.0	0.4603338060565795	0.0
3.2.1.45	NaN	NaN	NaN	NaN	0.0	NaN	0.0	NaN	NaN	0.0	0.0	0.0
3.2.1.49	0.0	0.17633983176005413	0.1922113070121396	0.0	NaN	NaN	0.0	0.0	0.0	0.0	0.0	0.0
3.2.1.50	0.11579442767012725	0.0	0.028574858154546155	0.04627187456648585	NaN	NaN	0.0	0.0	0.0	0.136704880574053	0.0	0.0
3.2.1.51	1.241854913863478	0.4955431104192993	0.9436137264704393	2.9107011825041074	NaN	0.0	0.0	0.3111291069072635	0.8104063037275954	0.3808326282588668	0.0	0.0
3.2.1.52	0.532654564301332	0.2905438013266114	0.2335064217568586	0.30230970882128577	0.2364816623722457	0.3531808316347967	0.0	0.3749984161691073	0.7888016038984436	0.6090034531698416	0.0	0.6603830270527323
3.2.1.54	1.015158535866523	1.3392246214940784	0.12365550710861853	1.7918171666241804	0.0	0.0	0.0	0.5620268190711561	0.0	1.3282388917831427	0.0	0.0
3.2.1.55	0.8308138534615483	0.28238275661960255	0.2236701941925487	1.7472901935515643	0.5687152685899102	0.13206351506195346	0.3170453998968636	0.46832540020318947	0.0	0.05513866064967514	0.0	0.0
3.2.1.58	NaN	NaN	NaN	NaN	NaN	0.0	NaN	Inf	NaN	NaN	NaN	NaN
3.2.1.6	0.0	0.0	NaN	9.98846766450002	NaN	NaN	NaN	NaN	NaN	0.0	NaN	NaN
3.2.1.64	NaN	NaN	NaN	1.2764251320209454	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
3.2.1.67	NaN	NaN	NaN	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN
3.2.1.68	NaN	NaN	NaN	NaN	2.74571594475083	0.0	NaN	NaN	NaN	NaN	0.0	NaN
3.2.1.70	NaN	NaN	NaN	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN
3.2.1.73	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.16882704723238082	0.0	0.04837062765147811	0.0	0.0
3.2.1.74	1.0920246020028828	0.0	NaN	3.3531674042754522	NaN	0.0	NaN	0.43792774852677857	NaN	NaN	NaN	NaN
3.2.1.78	7.8608825205043935	3.3408556078077067	1.432714542689768	0.0	NaN	0.0	0.0	0.0	1.3889285083110907	1.8389230171630253	0.0	0.0
3.2.1.8	0.96149092580853	0.9495563957842756	0.2300890423594154	0.9671491864053823	3.1669365028246172	0.0	0.8481705569711098	1.0431137336340897	0.2394795297615635	0.9668098770799755	0.0	0.0
3.2.1.80	0.2522715282127275	0.2835097744030016	0.024305210234552607	0.0	0.0	NaN	0.0	0.0	0.0	0.034812609161294854	0.377059008145931	0.0
3.2.1.82	0.09948157146588762	0.0	0.00875407815450245	1.5754127098352795	0.7689164273748103	0.0	0.0	0.0	0.0	0.04255021891097441	0.0	0.0
3.2.1.83	0.0	0.0	0.41534703590045574	0.0	NaN	0.0	0.0	0.0	0.0	0.0	0.0	0.0
