# taxonomy 	A001_0_h_CD_1_DKDL210010878-1a-N702-N503_HNWKKDSX2_L3_taxonomic_profile	A002_2XSw_0_h_C_DKDL210010878-1a-N701-N504_HNWKKDSX2_L3_taxonomic_profile	A004_2XSw_0_h_C_DKDL210010878-1a-N703-N504_HNWKKDSX2_L3_taxonomic_profile	A005_2XSw_0_h_CD_DKDL210010878-1a-N705-N503_HNWKKDSX2_L3_taxonomic_profile	A006_2XSw_0_h_C_DKDL210010878-1a-N702-N504_HNWKKDSX2_L3_taxonomic_profile	A007_0_h_CD_1_DKDL210010878-1a-N703-N503_HNWKKDSX2_L3_taxonomic_profile	A011_0_h_CD_1_DKDL210010878-1a-N704-N503_HNWKKDSX2_L3_taxonomic_profile	A020_2XSw_0_h_CD_DKDL210010878-1a-N706-N503_HNWKKDSX2_L3_taxonomic_profile	Bacteriodes_Theta_DKDL210010878-1a-N703-N502_HNWKKDSX2_L3_taxonomic_profile	C1_A301_Stool_0h_DKDL210010878-1a-N704-N504_HNWKKDSX2_L3_taxonomic_profile	C2_A304_stool_DKDL210010878-1a-N705-N504_HNWKKDSX2_L3_taxonomic_profile	G95_027_3_5_M_Hs6_DKDL210010878-1a-N701-N503_HNWKKDSX2_L3_taxonomic_profile	G95_027_3_5_vs_10_DKDL210010878-1a-N706-N504_HNWKKDSX2_L3_taxonomic_profile	G_027_3_14_0119_1_DKDL210010878-1a-N705-N502_HNWKKDSX2_L3_taxonomic_profile	G_029_3_16_0119_1_DKDL210010878-1a-N706-N502_HNWKKDSX2_L3_taxonomic_profile	S1_Bacteriodes_F_DKDL210010878-1a-N705-AK394_HNWKKDSX2_L3_taxonomic_profile	S2_C_41569860_P1_DKDL210010878-1a-N701-N502_HNWKKDSX2_L3_taxonomic_profile	S3_309_0h_DKDL210010878-1a-N701-AK394_HNWKKDSX2_L3_taxonomic_profile	S5_363_0h_DKDL210010878-1a-N703-AK394_HNWKKDSX2_L3_taxonomic_profile	S6_363_24h_DKDL210010878-1a-N704-AK394_HNWKKDSX2_L3_taxonomic_profile	S6_C_41671867_DKDL210010878-1a-N702-N502_HNWKKDSX2_L3_taxonomic_profile	Vilionela_DKDL210010878-1a-N704-N502_HNWKKDSX2_L3_taxonomic_profile
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae	1.69922	0.17755	0.56485	0.38737	1.02381	1.07632	0.00739	0.01077	0	0.98954	2.19218	4.91655	5.64551	5.17139	2.48703	0	1.71157	2.83963	3.50054	3.48849	0	0.00204
k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales|f__Synergistaceae	0	0	0	0	0	0	0	0	0	0	0.00126	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Tissierellia|o__Tissierellales|f__Peptoniphilaceae	0	0	0	0.02092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified	0	0.07543	0.2607	0.00761	0.48694	0	0	0	0	2.64764	0.42986	0.00598	0.00287	0.00387	0	0	0	0.4802	1.34868	1.40391	0	0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae	0.35608	0.05895	0.53816	6.94697	5.11637	0.17677	0.0155	11.14894	0.05959	0.07976	1.33859	5.46654	13.89466	8.17793	7.06519	0	0.27075	10.00879	0.09822	0.02648	0.08886	78.19071
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Barnesiellaceae	1.01869	0.15795	0.08008	0.0312	0.11709	0.61329	0	0	0	0.38391	1.20997	0.00307	0.00061	0.00286	0	0	0	1.13244	5.47651	5.60256	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Odoribacteraceae	0	0	0.02464	0	0.24548	0.36841	0	0	0	0.03455	0.38339	0.00509	0.00084	0.00321	0	0	0.10409	0.73186	1.40941	1.38823	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae	0	0	0	0.32589	0	0	0.09623	0.02173	0	0	0	0.01699	0.03389	0.02694	0.04619	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae	0.18321	0.01989	0.05651	0	2.54263	0.52094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Micrococcaceae	0.00106	0	0.08507	0	0.09399	0	0	0	0	0	0	0.0261	0.01531	0.02276	0.00143	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae	0	0	0	0	0.0044	0	0	0	0	0	0.00471	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.20756	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae	0	0	0	0	0.00209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae	0	0	0.00239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Candidatus_Melainabacteria|c__Candidatus_Melainabacteria_unclassified	0	0	0	0	0.0215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae	0.12171	0	0	0.05841	0.03988	0.00342	0	0	0	0.04545	0	0.0005	0	0	0.13305	0	0	0.03239	0.08702	0.11892	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea	2.4963	4.99181	4.54561	0.20988	1.87901	0.52598	0.00575	0	0	11.39259	1.4342	0.00015	0.00079	0	0	0	0	0.70798	1.52658	1.42719	0	0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae	2.06614	0.01223	2.72459	0.44294	0.46391	0.36516	0.02825	7.76241	0	26.42756	0.11622	0	0	0	0	0	0	0	1.33721	0.61327	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Microbacteriaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00379	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia	2.20646	0.25841	1.79021	18.68172	0.12441	0.66476	0.0449	4.59218	0	0.24404	0.44785	0.01901	0	0	2.22099	0	2.13012	0.08759	0.38797	0.34715	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae	0	0	0	0	0	0.00738	0	0	0	0	0.00011	0.0142	0.00582	0.00821	0	0	0	0.00248	0	0.00021	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Hafniaceae	0	0	0	0	0	0	0	0.01949	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_unclassified	1.12855	0.01593	0.01778	0.28193	0.00791	0.02264	0	0	0	0.06461	0.16025	0	0	0	0	0	0	0.01236	0.22696	0.22779	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Sharpea	0.00543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Gemmiger	0	0.01127	0.10037	0	0.03691	0.11429	0	0	0	0.0715	0.63813	0.00031	0	0	0	0	0	0.05635	0.05445	0.07375	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Leuconostocaceae|g__Weissella	0.04688	0	0.00799	0	0	0.00653	0	0	0	0	0	0	0	0	0	0	0	0.11469	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae	0	0	0	0	0	0	0	0	0	0	0	0.03259	0.02514	0.036	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Hungatella	0.33732	0	0	0	0	0	0	0.11713	0	0	0	0	0	0	0.50823	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_unclassified|g__Gemella	0.00792	0	0.01877	0	0.03988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae	0.51076	0.06137	0.15534	0.20461	0.28749	0.10186	0	0	0	0.19056	0.39746	0.5035	0.32567	0.51231	3.12687	0	0.00865	0.57466	0.10292	0.17911	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Yersiniaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00286	0	1.79925	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae	0.01009	0	0	0	0.02352	0.01471	0	1.28546	0	0	0.01832	0	0	0	0	0	0.0139	0.31688	0.07253	0.09043	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Murimonas	0.00166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Eukaryota|p__Ascomycota|c__Saccharomycetes|o__Saccharomycetales|f__Saccharomycetaceae	0	0	0	0	0	0	0	0	0	0	0.00189	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia	13.24783	11.32293	6.4368	0	7.33367	2.12087	0.0018	5.81161	0	13.96589	9.58189	0.00882	0.00583	0.00708	0.40525	0	0.07765	6.12595	2.4933	2.63992	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium	17.15829	2.32555	10.08084	0.22075	4.24365	16.34025	0.00148	0	0	5.91556	1.51582	0.00062	0	0	0	0	0.00357	4.75916	3.61451	2.18614	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Sellimonas	0	0	0	0.54553	0	0	0	0	0	0	0.01228	0.00025	0	0	0	0	0.33323	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae	0.00418	0	0.36518	0	0.43153	0	0	0	0	0.0017	0	0.01519	0.0191	0.0223	0.00249	0	0	0.00477	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium	0.00463	0.03489	0.05978	12.20897	0.57168	0.05808	9.03432	0.93769	0	0.0062	0.32997	0.0047	0.00651	0.00809	0.00278	0	0.0388	0.06926	0.02592	0.04483	0	0.00207
k__Eukaryota|p__Eukaryota_unclassified|c__Eukaryota_unclassified|o__Eukaryota_unclassified	0	0	0	0	0	0	0	0	0	0	0	0.0003	0	0.00017	0	0	0	0	0.36345	0.35665	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Lactococcus	0.06336	0	0	0	0.00244	0	0	0	0	0	0.01077	0	0	0	0	0	0	0	0.07074	0.06822	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes	1.30625	0.68183	1.37131	0.15735	3.71721	1.85451	0	0.26164	0	2.8657	4.97352	0.08845	0.06709	0.06742	0.00058	0	0.3857	14.16395	8.93644	11.10402	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae	0	0	0	0	0	0	0	0	0	0.01194	0.03347	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Pediococcus	0.03815	0	0	0	0	0	0	0	0	0	0	0.01082	0	0	0	0	80.62784	0	0	0	0	0.00022
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus	0.12595	0	0.00174	12.37721	0.00561	0.3818	13.58313	0.61645	0	0.01448	0.00229	0.19195	0.15077	0.21712	0.70396	0	0	0.10129	0.01998	0.00198	0	0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae	1.2494	0.06527	0.06056	0.15923	0	0	0	0.08953	0	0.23358	0.20612	0.05009	0.07486	0.08918	0.21728	0	0	0.00319	0.0557	0.0023	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Leuconostocaceae|g__Leuconostoc	0	0	0.00553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00668	0.01684	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Coprococcus	0.94454	0.57486	0.98269	0	1.3989	0.10793	0	0	0	2.44464	5.35768	0.00267	0	0.00169	0	0	0.022	9.25001	1.66787	1.94642	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospira	3.5584	1.87476	4.90945	1.77548	0.02495	10.30906	0	1.15433	0	0.11085	0.3924	0	0	0	0	0	0	0.98017	0.59421	0.49264	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae	1.93231	0.78696	0.01783	4.91411	0.21724	0.0263	0.20637	0.10087	0.02183	0.16105	3.54207	14.58069	8.75293	13.8236	36.26975	0.00249	0.33818	0.61135	1.69963	1.91238	0.01886	0.00481
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Anaerostipes	3.01947	0.14094	1.24544	0.68691	0.03559	0.01661	0.0107	0	0	2.34425	1.40637	0.00029	0	0	0.00782	0	0	0.02691	0.73012	0.57765	0	0
k__Bacteria|p__Proteobacteria|c__Proteobacteria_unclassified|o__Proteobacteria_unclassified	0	0	0	0	0	0	0	0.04929	0	0	0	0	0	0	0	0	0	0.01456	0.00153	0.00181	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Oribacterium	0	0	0	0	0.00629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Akkermansiaceae	0	0.01371	0	0.22193	0.01001	0	0	0	0	0	2.74658	0.02066	0.00892	0.01597	0.00471	0	0.36671	0.06239	3.74445	2.43411	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Butyrivibrio	0	0	0.00426	0	1.65378	0	0	0	0	1.71566	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae	0	0	0	0	0	0	0	0	0	0	0.03418	0	0	0	0	0	0.09296	0	0	0	0	0
k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales|f__Methanobacteriaceae	0	0.14198	0	0	0.08595	0	0	0	0	0	0.9164	0	0	0	0	0	0	0.0004	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus	0	1.04529	6.20487	0	24.44046	0	0	0	0	1.49159	0.0008	0.00313	0.00537	0.00336	0	0	0	2.40608	4.76791	3.46975	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus	1.01688	0.03975	2.38804	3.61686	2.26471	0.11135	0	0	0	0.13529	0.28439	0.21473	0.18158	0.23672	0.19936	0	0	0.12521	0.03431	0.04349	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Micrococcaceae|g__Rothia	0.00106	0	0.08507	0	0.09399	0	0	0	0	0	0	0.0261	0.01531	0.02276	0.00143	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Dialister	0	0	0.03073	0.0331	4.8277	0	0	0	0	0	1.32639	0.00224	0.00171	0.00221	0	0	0.05938	9.99742	0.09692	0.01798	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Agathobaculum	0.18569	0.03011	0.54379	0.12749	0.10011	0.05708	0	0	0	0.08789	0.02933	0.00195	0	0.00072	0	0	0	0.24702	0.68474	0.88175	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus	0.19647	0.83501	0.01085	0	0.21008	0.01609	0	0	0	0.03969	0.21664	0.22777	0	0	0	0	0	0.39217	0.16214	0.14898	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Anaerotruncus	0.5473	0	1.88055	0	0	0	0	0	0	0.00104	0.0019	0	0	0	0	0	0.08389	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella	0	21.1147	12.93002	0	1.97358	0	0	0	0	1.13362	0.00094	0.0113	0.00788	0.00785	0.05495	0.00081	0	6.09956	0.02714	0.02452	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae|g__Oscillibacter	0	1.11534	0.58072	0	0.47498	0	0	0	0	4.89329	0.21792	0.00097	0	0.00043	0	0	0	2.95871	0.0722	0.05686	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides	18.17221	2.42015	4.40849	9.10445	8.00075	36.88687	0.08938	36.61171	99.83698	3.78733	26.35522	19.87616	22.50657	21.0623	11.95892	99.94881	4.59737	9.30857	30.06661	32.64664	0.02207	0.00913
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Flavonifractor	2.75993	0.00241	0.00269	3.34523	0	0.17091	0.00015	0.89153	0	0.00086	0.36033	0.64576	0.61401	0.54322	1.64939	0	0.0102	0.07772	0.15348	0.13701	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Eisenbergiella	0.05999	0	0	0	0	0	0	0	0	0	0.00423	0	0	0	0	0	0.03639	0	0.00052	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Barnesiellaceae|g__Barnesiella	1.01869	0.15795	0.08008	0.0312	0.09882	0.61329	0	0	0	0.38391	1.19875	0.00307	0.00061	0.00286	0	0	0	0.89105	4.97803	5.15689	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Carnobacteriaceae|g__Granulicatella	0	0	0	0	0.0007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Barnesiellaceae|g__Coprobacter	0	0	0	0	0.01827	0	0	0	0	0	0.01122	0	0	0	0	0	0	0.24139	0.49848	0.44568	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae	0.1295	0.08938	0.0252	21.24355	0.026	15.73124	76.8489	3.9958	0.00643	0.08471	1.5369	46.11002	38.0109	44.04934	5.13068	0.01602	6.26239	0.38535	0.003	0.0078	99.83045	0.02475
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Megasphaera	0	0	0	0	0.03883	0.04525	0.00013	0	0	0	0	0	0	0	0.00855	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Allisonella	0.10143	0	0.0386	0	0.04563	0.00588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Veillonella	0.25465	0.05895	0.46884	6.91387	0.20421	0.12565	0.01537	11.14894	0.05959	0.07976	0.0122	5.4643	13.89296	8.17572	7.05664	0	0.21137	0.01138	0.00131	0.0085	0.08886	78.19071
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__Megamonas	0.18321	0.01989	0.04754	0	0	0.52094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Propionibacteriales|f__Propionibacteriaceae	0	0	0	0	0	0	0	0	0.04364	0.0003	0	0.00336	1.84528	0.04017	0.00093	0	0.08091	0	0	0.00452	0	21.75829
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Slackia	0.12171	0	0	0	0.02675	0.00342	0	0	0	0.01406	0	0.0005	0	0	0	0	0	0.0221	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Odoribacteraceae|g__Odoribacter	0	0	0.02464	0	0.20548	0.36841	0	0	0	0.02923	0.31757	0.00065	0	0	0	0	0.10409	0.64154	1.40941	1.38823	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruthenibacterium	0.39466	0	0.00852	0	0.00346	0	0	0	0	0.14252	0.14343	0.00096	0	0	0	0	0.14115	0.03148	0.40716	0.21623	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Fusicatenibacter	5.5308	5.13863	3.1051	0.13546	4.31091	1.66409	0.01425	5.72366	0	4.28906	2.02246	0.01647	0.00858	0.01436	0	0	0.04103	2.23842	8.32612	7.27721	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium	0.00349	15.58124	12.69863	1.347	11.11077	3.76922	0.01011	3.44527	0.00713	6.52233	14.00617	6.88782	7.76202	5.80956	2.92052	0.02251	0.05891	14.97805	13.22543	14.18772	0	0.00041
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Hafniaceae|g__Hafnia	0	0	0	0	0	0	0	0.01949	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales|f__Synergistaceae|g__Cloacibacillus	0	0	0	0	0	0	0	0	0	0	0.00126	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoclostridium	0.40056	0	0.00043	0.21043	0	0.01943	0	1.8608	0	0.00077	0.00465	0	0	0	0.00727	0	0.06265	0.01715	0.03332	0.01732	0	0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__Mitsuokella	0	0	0.00897	0	2.54263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Paraprevotella	0	0.16721	0.19261	0	0	0	0	0.17535	0	0.1079	0	0	0	0	0	0	0	0.4307	0	0	0	0
k__Bacteria|p__Firmicutes|c__Tissierellia|o__Tissierellales|f__Peptoniphilaceae|g__Peptoniphilus	0	0	0	0.02092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Olsenella	0	0	0	0	0.00209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides	1.69922	0.17755	0.56485	0.38737	1.02381	1.07632	0.00739	0.01077	0	0.98954	2.19218	4.91655	5.64551	5.17139	2.48703	0	1.71157	2.83963	3.50054	3.48849	0	0.00204
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Eikenella	0	0	0.00239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae	0	0.0335	0.00265	0	0.30464	0.0036	0	0.01652	0	0.08546	0.84188	0.00111	0	0	0	0	0.00241	0.12666	0.01566	0.01402	0	0
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae	0	0	0	0	0.0009	0	0	0	0	0	0	0.00013	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Odoribacteraceae|g__Butyricimonas	0	0	0	0	0.04001	0	0	0	0	0.00531	0.06583	0.00444	0.00084	0.00321	0	0	0	0.09031	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Enorma	0	0	0	0	0.00019	0	0	0	0	0	0	0	0	0	0.00107	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Clostridioides	0	0	0	0	0	0	0	0.00249	0	0	0	0.01267	0.02676	0.02132	0.01572	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Pseudoflavonifractor	0	0	0	0	0	0	0	0	0	0	0.00156	0	0	0	0	0	0	0	0.01783	0.02132	0	0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Eggerthella	0	0	0	0.05841	0	0	0	0	0	0	0	0	0	0	0.10083	0	0	0	0.00326	0.00953	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Yersiniaceae|g__Serratia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00286	0	1.79925	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Intestinibacter	0	0	0	0	0	0	0	0.01924	0	0	0	0.00432	0.00713	0.00563	0.03047	0	0	0	0	0	0	0
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.20756	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Microbacteriaceae|g__Clavibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00379	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Anaeromassilibacillus	0	0	0	0	0.00244	0	0	0	0	0.02388	0.0277	0	0	0	0	0	0	0.00097	0.05645	0.04613	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_unclassified|g__Monoglobus	0	0	0	0	0	0	0	0	0	0	0.09198	0	0	0	0	0	0	0	0	0	0	0
