# features	A001_0_h_CD_1	A005_2XSw_0_h_CD	A007_0_h_CD_1	A011_0_h_CD_1	A020_2XSw_0_h_CD	SH_069	SH_209	SH_211	SH_208	SH_210	SH_201	SH_216	SH_204	SH_207	SH_203	SH_215	SH_217	SH_012	SH_044	SH_108	SH_195	SH_252	SH_093	SH_237	SH_503	SH_045	SH_248	SH_064	SH_089	SH_136	SH_232	SH_024	SH_047	SH_087	SH_142	SH_164	SH_199	SH_250	SH_091	SH_123	SH_013	SH_124	SH_227	SH_011	SH_107	SH_200	SH_111	SH_212	SH_053	SH_029	SH_043	SH_077	SH_129	SH_148	SH_245	SH_021	SH_059	SH_104	SH_138	SH_058	SH_125	SH_079	SH_017	SH_050	SH_103	SH_198	SH_234	SH_501	SH_033	SH_071	SH_240	SH_031	SH_063	SH_112	SH_133	SH_002	SH_028	SH_039	SH_095	SH_141	SH_235	SH_022	SH_054	SH_096	SH_153	SH_193	SH_032	SH_060	SH_146	SH_236	SH_034	SH_109	SH_119	SH_154	SH_162	SH_247	SH_042	SH_110	SH_151	SH_238	SH_051	SH_086	SH_015	SH_073	SH_144	SH_084	SH_150	SH_068	SH_085	SH_113	SH_143	SH_242	SH_094	SH_253	SH_016	SH_061	SH_127	SH_166	SH_230	SH_500	SH_082	SH_152	SH_239	SH_014	SH_066	SH_106	SH_118	SH_194	SH_228	SH_007	SH_023	SH_057	SH_102	SH_137	SH_191	SH_055	SH_099	SH_214	SH_243	SH_072	SH_105	SH_241	SH_083	SH_038	SH_114	SH_160	SH_231	SH_205	SH_078	SH_149	SH_117	SH_502	SH_065	SH_100	SH_134	SH_189	SH_179	A002_2XSw_0_h_C	A004_2XSw_0_h_C	A006_2XSw_0_h_C	C2_A304_stool	A_302	A_311	A_312	A_413	A_416	A_419	A_422	A_423	A_425	A_455	HY_fresh	Coded	CS	BM	BS	NE	C1_A301_Stool_0h	LDC6	LDC7	LDC1	HP	DA_fresh	CU_fresh	CR	S3_309_0h	S5_363_0h
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelotrichaceae_unclassified|s__Erysipelotrichaceae_bacterium	0	0	0	0	0	0	0	0	0	58.4880175464053	0	0	0	0	0	0	19.2259980774002	0	0	0	0	0	0	6.33599746560101	0	0	0	0	0	0	0	0	0	4.66400279840168	0.052000031200019	4.02700281890197	4.25700255420153	1.89799848160122	0	0	0	0	0	48.1069711358173	0	0	0	3.81299961870004	0	0.187999868400092	0.650999804700058	2.30800115400058	5.18200051820005	0	0.169999966000007	0	0	0	0	2.39700023970002	0	0	0	0	0	0	0	0	0	0	0	3.55899786460128	0	0	0	0	0	0	1.09800076860054	0	2.947	0	0	0	0	0	0	0	9.408	1.91199980880002	0	0	0	0	0	0	0	0	2.59799896080042	8.84300442150221	0	0	0	0	0	0.089999946000032	0	0	0	0	0	0	0	0	25.5600025560003	0.557000111400022	41.520024912015	0	5.99899820030054	0	0	0	0	0	0	0	0	4.27100085420017	0	0	0	0	0	0	11.342003402601	5.49800109960022	19.5309902345049	0	9.75900683130478	9.19600275880083	8.21000246300074	6.208	3.04200152100076	0	0	0	0	0	0.432999956700004	0.89	0	0	0	0	0	0	0	6.18400061840006	0	1.23600012360001	33.7729932454013	30.236	0	1.94100019410002	0	0	0	0	2.49100024910002	1.04600010460001	3.13399905980028	3.30599966940003	6.03499939650006	0	20.5069958986008	2.80600084180025	0	0.470999670300231	0	3.08199938360012	0	0	0	0	0	0	16.2619918690041
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__GGB9494|s__GGB9494_SGB14891	0	0	0	0	0	0	0.501999949800005	0	0	2.92800087840026	0	0	0	0	1.43800014380001	0	2.31199976880002	0	0	0	0	0	0	0	6.441	0.092	0	0	0	0	0	0	0	0	0	0.088000061600043	0	0	0	0	0	0	0	0	0	0	0	0	0	0.459999678000225	0.689999793000062	2.65200132600066	0.723000072300007	0	0	0	0	0	0	0.906000090600009	0	0	0	0	0	0	0.131999907600065	0	0	0	0	0	0	1.74399965120007	0.294000029400003	0	0	0	0.112000078400055	0	12.059	0	2.12700085080034	0	0	1.53499969300006	0	0	0	0	0	0.465000093000019	0.173999913000043	0.226999909200036	0	0.174000087000043	0.370000074000015	0	6.00799759680096	0	0	1.83599889840066	0	0	0	0.102999938200037	0	0	0	1.38399958480012	0	0	0	0	6.65700066570007	0	4.96700298020179	0	2.47999925600022	0	0.056000039200028	0.744000223200067	0.171000205200246	0	0	0	0	0	0.737999704800118	0	0	4.71099764450118	0.294999882000047	0.527000158100048	0.10700003210001	0	0	0	0.019000013300009	0.313000093900028	2.10000063000019	0.391	0	0	0	0	0	0	0	0	0	0	0	0.168000033600007	0	1.84800092400046	0	0	0	0.246000024600002	8.38599832280034	7.782	0	0	0	0	0	0	0	0	0.828999751300075	0	1.00099989990001	0.162000016200002	0	0	0	0.414999709500203	0	0	0	0	0	0.633999683000158	0	0	1.78499910750045
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__Candidatus_Pseudoscilispira|s__Candidatus_Pseudoscilispira_faecavium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.218000087200035	0.227000045400009	0	0	0	0	0.055000011000002	0	0	0	0	0	0	0.348000208800125	0.629000377400226	0.42900030030021	0.059000035400021	1.83299853360117	0	0	0	0.629000251600101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.85200058520006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.17899988210001	5.11600102320021	0	0	0	0	2.304	2.2119993364002	1.57400110180077	0	0	0	0	0	0	0	0	0.159000111300078	0	0	0	0	0	0	0.152999954100014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.7900013950007	0	0	0	0	0	0	0	0.048999995100001	0	2.24600089840036	0	0	0	0	0	0	0.082000008200001	0	4.476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.162999967400007	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__GGB4603|s__GGB4603_SGB6367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.2990073196029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.93699962520015	0.846999407100415	0	0	0	0	0	0	0	0	0	0	0	0.045000031500022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.7770061439043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.63000066300007	0	0	1.47299970540006	0	0	0	0	0	0	0	0	0	0	0.588999941100006	0	0	0	0	0	0.2039998572001	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Kluyvera|s__Kluyvera_ascorbata	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.52100220840088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.69100046910005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Raoultella|s__Raoultella_ornithinolytica	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.447000044700005	0.143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.5060012506001	0.770000308000123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.051000051000051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06500042600017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Comamonas|s__Comamonas_kerstersii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.915000091500009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.02800030280003	0	0	0	0	0	0	0	0	0	0	0.063000006300001	0	1.822	0	0	0	0	0.569999829000051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__Clostridia_unclassified|s__Clostridia_unclassified_SGB6371	0	0	0	0	0	0	56.2309943769006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.31100073110007	0.267999946400011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.51699924490023	0.148000103600072	6.53200130640026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.15600369360222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.36899945240022	0	0	0.963000385200154	0	1.75200017520002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Olsenella|s__Olsenella_sp_GAM18	1.45699941720023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.50399909760054	0	0	0	0	0	3.40899761370167	2.2409993277002	26.2510131255066	6.96000069600007	3.64599927080015	0.630999873800025	0	0	0	0	0	0	50.7889847633046	0	0	0	0	0	0	0	0	0	0	0	0	0	28.956	4.37499868750039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.85200055560017	11.6779929932042	0	0	0	0	0	0.565000169500051	1.242	46.9139859258042	7.12900499030349	0.116000081200057	0	0	0	0	0	0	0	0	0	0	0	28.7960172776104	5.79499942050006	2.78600083580025	16.0309951907014	17.7200035440007	12.790994883602	5.37000107400022	0.735000294000118	0	0	2.28700068610021	64.2450192735058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.078000007800001	0	0.786000078600008	0	0	0.616999876600025	0	0	0	0.939000563400338	0	0	2.22900022290002	0	0	24.0809975919002	0	0	0	20.7539896230052	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB9501|s__GGB9501_SGB14898	0	0	0	0	0	0	0	0	0	3.52400105720032	0	0	0	0	0	0	13.8189986181001	0.291	2.33400023340002	3.814	0	0	0	0	0	0	0	0	0	0	0	0.501000150300045	0.614000184200055	3.73900224340135	0.060000036000022	8.79800615860431	2.10000126000076	0.220999823200141	0	0	0	0.244000097600039	2.16400086560035	0	0.394000039400004	0	0	0	0	9.81399313020481	0.373999887800034	2.45700122850061	0	0	0	0	0	0	0	2.75000027500003	0.399000159600064	0	0	0	0	0	2.4439982892012	0	0	0	0	6.40699615580231	0.81	1.43799971240006	0.714000071400007	0	0	3.86099884170035	10.5510073857052	2.3890004778001	10.419	0	0	0	0	0	0	0	0	0	0	0	0	2.14999914000034	0	0.086000043000022	6.40000128000026	0	0	0	0	0	1.46999985300001	0.693000138600028	0	1.1119993328004	0.571000228400091	0	0	0	19.8530138971097	0	0	0	0	0	0	0.220999977900002	0	0	6.18700433090303	1.24400037320011	1.70500204600246	0	0	0	0	0.368000073600015	3.42099863160055	0	0	0	6.58499736600106	0.869000260700078	0.897000269100081	0.568000113600023	0.393999803000098	0	3.16600221620155	5.76500172950052	2.73300081990025	5.158	0	0	0	0	0	0	1.86199981380002	0	1.17099988290001	0	0	0	0	1.76200088100044	0	0	0	2.07600020760002	5.25699894860021	6.434	0	32.0510032051003	0	0	0	0	0	0	0	0	5.66999943300006	0	0	0.430000129000039	0	0	0	1.49199970160006	0	0	0	0	0	3.20700192420115	9.41099529450235
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB9615|s__GGB9615_SGB15052	0	0	0	0	0	0	6.19299938070006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.5250025050005	0.672	1.18599976280005	0	0.89600026880008	0	0	0	0	0	0	0	0	0	0	0	7.05899576460254	1.11400011140001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.834006550202	14.3409971318006	8.31199667520133	5.99199580560294	1.58699968260006	0	1.47199985280001	0	0	0	0	0	0	0	0	0	0	0	0	0	2.306	3.08400308400308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.62499902500059	0	0	0	0	0	0	0	0	0	0	0	0	0	2.09300146510103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.34000013400001	0	0	0	7.04200070420007	7.4919970032012	2.5099994980001	6.58100394860237	1.05800042320017	4.65000046500005	0	2.14299935710019	12.6069987393001	0.400999959900004	0	0	7.7590023277007	0	19.1489865957094	0	0	0	0	0	0	0	2.45300147180088	0.309999845000077
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_unclassified|s__Eubacterium_rectale	1069.18557232577	1.621	458.534183413673	0.059999988000002	1109.388	29.2990175794105	554.370944562906	0	0.507999847600046	582.437174731152	0	0	0	0	0	515.101051510105	16.9219983078002	7.064	25.9990025999003	26.204	14.1430056572023	4.08100081620016	29.2530058506012	774.272690290924	196.978	121.786	348.255069651014	25.739005147801	188.538	347.120930575814	318.550031855003	15.9750047925014	42.2020126606038	344.165206499124	35.2160211296127	113.540079478056	91.603054961833	27.0289783768173	179.172	11.79	291.368145684073	257.051102820441	642.108256843303	141.733914959651	225.805022580502	216.340913463635	49.730980107608	6.22799937720006	0.045000022500011	27.4439807892135	135.913959225812	14.3000071500036	377.498037749804	0	229.678954064209	26.5530106212043	7.08500212550064	158.664936534025	111.657	13.3350013335001	16.0330064132026	4.4539986638004	234.069906372037	30.4150091245027	326.873934625213	401.354839458064	166.806883235182	114.864977027005	20.0869879478072	206.142979385702	40.2660040266004	309.071814556911	93.532	1003.47379930524	2039.47220394722	238.88	234.150929754721	9.62399711280087	25.3150177205124	15.3690030738006	71.924	10.2720030816009	24.850009940004	95.877	220.28922028922	3906.39921872016	77.4209845158031	458.667	504.21	433.713956628604	91.8700551220331	308.794061758812	97.9969510015245	8.95199641920143	2.65399920380024	175.436087718044	277.179055435811	145.776072888036	69.7589720964112	411.041205520603	55.217016565105	26.1429843142094	53.7039946296005	48.856009771202	712.740714903714	785.630528621683	183.410073364029	100.549030164709	410.076	735.755779273266	263.419184393429	17.7630124341087	0	2.66300053260011	27.1300027130003	0	578.931347358808	0	470.887858733642	80.5480563836395	163.19011423308	109.68803290641	349.771419725704	0	1.58399984160002	26.9220080766024	53.4299839710048	96.6010193202039	274.065890373644	0	48.9400195760078	0	5.83699766520093	5.65100169530051	37.2080111624033	0	0	830.676833864633	53.8080376656264	39.2100117630035	176.011052803316	7.546	0	0	287.437057487411	3.053	2.63900079170024	4.81499951850005	48.7459951254005	2.888	22.8419977158002	0	121.485048594019	42.1150084230017	194.321038864208	0	0	1972.90619729062	1227.50175449965	398.658039865804	635.748872850226	322.587	102.068979586204	48.6300048630005	168.330932667627	21.7099956580009	83.1210498726299	730.980292392117	29.0160029016003	14.3500014350001	9.62399711280087	429.489957051004	29.2639970736003	558.839055883906	1542.07369158526	9.39900281970085	20.6459896770052	228.123840313312	0	231.916953616609	0	799.742159948432	1620.25935189626	509.878745060628	380.037114011134	432.818259690956	388.300805849597
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_intestinalis	469.015812393675	0	43.0530172212069	0	224.123	0	210.206978979302	0	0	0	0	0	0	0	0	757.428075742808	0	0	0	567.034	84.5120338048135	1.80300036060007	16.5930033186007	131.656947337221	277.339	375.028	160.897032179406	0	0	224.504955099009	0	59.3450178035053	1.95300058590018	10.2150061290037	0	0	0	0	145.137	7.241	55.3080276540138	91.6370366548147	0.810000324000129	0	53.6900053690006	8.88299644680142	97.1909611236156	67.6389932361007	0	0	0	0	0	0	16.8849966230007	1.80600072240029	1.46600043980013	5.29599788160085	1.533	62.1790062179006	1.90900076360031	0.139999958000013	18.3659926536029	7.30400219120066	111.394977721004	18.726992509203	37.2839739012183	6.76299864740027	1.14199931480041	27.8509972149003	16.6910016691002	6.59999604000238	2.045	8.36099832780034	98.995009899501	9.262	464.413860675842	34.5429896371031	15.9040111328078	0.165000033000007	5.937	120.322036096611	2.5120010048004	6.292	12.4840124840125	93.9749812050038	0.514999897000021	0	51.299	1.57599984240002	0	0	0	14.6219941512023	0	365.396182698091	11.2850022570005	180.448090224045	18.3359926656029	66.4630332315166	7.95500238650071	6.69199598480241	2.61399973860003	19.8890039778008	42.5459829816068	10.9519934288039	26.0470104188042	10.633003189901	319.497	29.0839912748026	3.12500218750153	37.0420259294181	0	0	0.835000083500008	0	336.202201721321	3.35599966440003	0	26.9630188741132	36.5800256060179	2.10200063060019	73.2060878473054	0	0	5.40500162150049	10.983996704801	16.6190033238007	111.008955596418	0	0.841000336400134	0	79.3929682428127	17.5190052557016	3.77900113370034	0	3.44799827600086	25.671994865601	7.89800552860387	11.249003374701	26.3080078924024	1.896	1.08500054250027	0	2.37700047540009	0	40.0330120099036	0	5.98099940190006	1.071	0.145999985400001	3.10099937980012	39.3170157268063	12.8550025710005	0.261000052200011	6.26200313100157	9.29499907050009	27.3070027307003	118.084976383005	14.7500014750001	49.645990070802	125.78	91.9819816036037	8.87300088730009	0	0	43.8160262896158	1.20300048120019	112.191011219101	65.2920065292007	2.71599918520024	192.939980706002	111.032988896701	1203.42312034231	133.969973206005	0	3.81599809200095	101.68092882335	0	13.7679972464006	0	335.772067154413	536.554785378086	64.7239676380162	0.137000041100012	37.6820226092136	8.25599587200206
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_unclassified|s__Lachnospiraceae_unclassified_SGB4882	0	0	0	0	0	0.301000180600108	0	0	0	0	0	0	0	0	0	0	0	142.015	147.539014753902	0	0	1.74800034960007	0	5.33399786640085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.59700229850115	12.241004896402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54.8440054844005	0	0	0	4.91000147300044	1.34599973080005	4.20799831680067	0.922999353900452	0.677999864400027	2.32699860380084	0	3.01800030180003	0	0	0	0	0	0	0	0	0	0	0	0.038000015200006	0	21.3710213710214	0	0	0	0	0	0	0	0	0	0	0.143000071500036	0	1.80400090200045	0	3.1830015915008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.205000061500018	0	0	0	0	0	0	0.756999697200121	0	0	0	2.38199904720038	0.208000062400019	0	0	0	0	0.637000445900312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.2889973422005	11.8230011823001	0	0	0	0	10.0809959676016	0.389999922000016	3.63100217860131	18.2500073000029	0	0.99000009900001	0	1.40699985930001	0	0	0	0	0	45.1269684111221	0	0	0	0	0	0	0	0	7.67799616100192
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae|g__Phascolarctobacterium|s__Phascolarctobacterium_faecium	34.0279863888054	40.501	29.2250116900047	0	0	85.1230510738306	0	0	75.3899773830068	0	0	0	0	44.825	0	0	1.06199989380001	20.211	56.0930056093006	0	0	0	0	0	26.137	19.617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66.2770331385166	34.6320138528055	111.711044684418	0	0	0.639999744000102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.447000178800071	0	0	0	0	0	0	0.077999984400003	0.597999641200215	0	3.17800031780003	0	0	0	0	6.271	26.6949919915024	0	0	3.99400079880016	0	29.4120088236026	40.9070163628065	2.353	6.81200681200681	2.4419995116001	0.014999997000001	0	0	0	20.3590122154073	80.1270160254032	118.65494067253	138.251944699222	302.155909353227	9.85900492950247	0	0	0	0	0	0	21.1079978892002	7.84200156840031	0	0.542999674200195	17.0890068356027	53.1630159489048	149.367	98.6179704146089	49.5080346556243	0	35.6779928644014	399.720079944016	0	0	0	59.7559940244006	0	0	0	0	0	66.1580396948238	1.18099988190001	0	3.75799887260034	0	1.06699957320017	375.910075182015	0	1.57499921250039	1.2669994932002	0	0	0.700000140000028	0.083999958000021	115.946976810605	141.426098998269	0	0	0	0	0	0.726000145200029	0	0	323.418967658103	0	0	19.2059980794002	0	0	0	25.676005135201	53.2340266170133	83.4639916536008	0	0	0.146000014600001	22.7979954404009	0	0	2.34100023410002	5.75799769680092	69.0509861898028	0	0	7.71400077140008	2.09000020900002	0	0	0	77.8680077868008	88.8639822272036	0.018000005400002	0	0	0	0	365.436926912615	36.6070073214015	48.1859807256077	209.135895432052	0	0	163.487918256041
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_bouchesdurhonensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.232000046400009	6.919	1.14899977020005	0	0	0	0	0	0	0.177000106200064	1.75099859920112	0	0	0	0	0	1.02399938560037	0	0	0	0	0	0.495999652800243	0.301999909400027	1.09000054500027	48.7630048763005	1.51399969720006	0.338999932200013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.94099941770017	0.105000073500051	0	0	0	13.9800013980001	0	6.46700388020233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.74299982570002	0	0	0	0	0	0	0	0.165999966800007	0	0	0	0	2.83700028370003	0	0	1.96200117720071	0	0	1.06400010640001	0	0	0	0	0	6.81300204390061	1.24199937900031	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XIII_Incertae_Sedis|g__Clostridiales_Family_XIII_Incertae_Sedis_unclassified|s__Clostridiales_Family_XIII_bacterium_WCA_MUC_591_APC_4B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.493	2.4699995060001	0	0	0	0	0	0	0	0	0	0	0	0	0	0.156999905800057	0.813000081300008	0.923999630400148	0	0	0	1.54499891850076	0	1.03500051750026	27.0460027046003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.729999562000263	0	0	0	0	0	0	0	0	0	1.20900084630059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.802999839400032	2.40200024020002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriales_unclassified|g__Coriobacteriales_unclassified|s__Coriobacteriales_unclassified_SGB72475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.716999569800258	0	0	0	0	0	0.719999496000353	0	0.049000024500012	5.10000051000005	0.157999968400006	0.025999994800001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.48399975160003	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_OM07_10AC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.2040057612017	1.26600037980011	5.65600339360204	0.920000552000331	3.74900262430184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.61699913830009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.809000080900008	0	0	0	0	35.1279859488056	0	0	0	0	0	0	17.0209982979002	135.016986498301	0	0	12.4870037461011	0	0	0	15.6319968736006	0	0	0	0	0	0	0
