clade_name	A001_0_h_CD_1	A002_2XSw_0_h_C	A004_2XSw_0_h_C	A005_2XSw_0_h_CD	A006_2XSw_0_h_C	A007_0_h_CD_1	A011_0_h_CD_1	A020_2XSw_0_h_CD	A_302	A_311	A_312	A_413	A_416	A_419	A_422	A_423	A_425	A_455	BM	BS	C1_A301_Stool_0h	C2_A304_stool	Coded	CR	CS	CU_fresh	DA_fresh	HP	HY_fresh	LDC1	LDC6	LDC7	NE	S3_309_0h	S5_363_0h	SH_002	SH_007	SH_011	SH_012	SH_013	SH_014	SH_015	SH_016	SH_017	SH_021	SH_022	SH_023	SH_024	SH_025	SH_028	SH_029	SH_031	SH_032	SH_033	SH_034	SH_038	SH_039	SH_042	SH_043	SH_044	SH_045	SH_047	SH_050	SH_051	SH_053	SH_054	SH_055	SH_057	SH_058	SH_059	SH_060	SH_061	SH_062	SH_063	SH_064	SH_065	SH_066	SH_068	SH_069	SH_070	SH_071	SH_072	SH_073	SH_077	SH_078	SH_079	SH_080	SH_082	SH_083	SH_084	SH_085	SH_086	SH_087	SH_089	SH_090	SH_091	SH_093	SH_094	SH_095	SH_096	SH_097	SH_099	SH_100	SH_102	SH_103	SH_104	SH_105	SH_106	SH_107	SH_108	SH_109	SH_110	SH_111	SH_112	SH_113	SH_114	SH_117	SH_118	SH_119	SH_122	SH_123	SH_124	SH_125	SH_127	SH_129	SH_133	SH_134	SH_136	SH_137	SH_138	SH_141	SH_142	SH_143	SH_144	SH_146	SH_148	SH_149	SH_150	SH_151	SH_152	SH_153	SH_154	SH_160	SH_162	SH_164	SH_166	SH_179	SH_181	SH_189	SH_191	SH_193	SH_194	SH_195	SH_198	SH_199	SH_200	SH_201	SH_203	SH_204	SH_205	SH_206	SH_207	SH_208	SH_209	SH_210	SH_211	SH_212	SH_214	SH_215	SH_216	SH_217	SH_227	SH_228	SH_230	SH_231	SH_232	SH_234	SH_235	SH_236	SH_237	SH_238	SH_239	SH_240	SH_241	SH_242	SH_243	SH_245	SH_247	SH_248	SH_250	SH_251	SH_252	SH_253	SH_500	SH_501	SH_502	SH_503
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_copri_clade_A	0.0	15.3818	9.066419999999999	0.0	0.10974	0.0	0.0	0.0	24.56247	46.67603	6.3638900000000005	0.0	10.83356	28.52975	0.0	14.97424	16.26351	0.0	0.0	15.68039	0.01669	0.0	0.75302	0.0	0.0	2.0819	0.0	0.0	0.00365	0.0	0.0	0.0	23.54651	0.0	0.0	0.0	0.2663	10.24039	0.0	0.0	0.95144	0.0	0.0	0.0	0.0	0.0	13.14945	0.0	0.0	0.0	4.86151	0.0	0.04222	0.1253	0.0	0.0	0.0	0.0	27.91913	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	58.10118000000001	0.0	53.50904	0.0	54.61234	0.0	0.0	3.34205	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.7534	0.0	0.0	0.04858	0.0	0.0	0.0	0.20423	0.0	0.0	6.95988	10.10922	0.0	0.0	0.0	0.0	0.0	2.04535	0.0	0.0	0.0	29.82181	0.0	0.0	0.0	9.92055	0.0	0.0	46.250890000000005	0.0	0.0	0.0	0.0	0.0	5.89235	0.0	27.5308	0.0	0.0	0.0	0.0	0.0041	12.23564	0.0	3.29819	0.0	0.0	1.6782299999999999	0.0	0.0	0.0	0.0	31.13342	0.0	0.0	0.0	7.9185	7.343260000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.63538	0.0	0.0	0.0	0.0	0.0	22.18443	0.0	0.0	0.0	16.24098	0.0	0.0	0.0	0.0	0.0	0.0	0.036539999999999996	11.23368	0.0	0.0	0.0	29.684209999999997	0.0	0.0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__GGB4266|s__GGB4266_SGB5809	0.0	6.96316	0.0	0.0	0.049819999999999996	0.0	0.0	0.0	0.0	0.49066000000000004	0.0	1.4760799999999998	0.0	0.02105	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0651	0.0	0.0	8.896289999999999	5.59198	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.40047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5983	0.0	0.0	0.0	0.0	0.0	0.0	1.04416	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1454	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13914	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.98345	3.28692	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.46175	1.32596	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_AF15_49	0.0	4.13362	0.0891	0.0	1.7790000000000001	0.0	0.0	0.0	0.0	0.0	0.01681	0.19641	0.20663	0.0	0.0	0.0	0.0	0.0	0.0	0.26888	2.73425	0.0	0.25189	0.0	0.0	0.0	0.0	0.02574	0.02556	0.0	0.0	0.0	0.41661000000000004	0.0	0.0	0.0	0.0	0.48168999999999995	0.0	0.0	0.0	0.0	0.0	0.07471	0.30046999999999996	0.0	0.006379999999999999	0.26861	0.0	0.0	1.41706	0.8317399999999999	1.70298	1.63152	0.0	0.0	0.0	0.0	2.07815	2.2787	0.0	0.17421	0.0722	0.0	0.0	0.0	0.0	0.0	1.07215	1.01758	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6209	0.0	0.0	0.66257	0.0	0.00233	0.0	0.0	0.31287	0.0	0.0	0.0	0.018340000000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.69923	0.0	0.0	0.0	0.0	0.05964	0.5616300000000001	0.0	0.08235	0.45715	0.0	0.0	0.46946000000000004	0.0	0.0	12.98603	0.0	0.40498	0.0	0.0	0.0	0.0	0.28297	0.0	0.0	0.029160000000000002	0.0	0.0	0.0	0.39371999999999996	0.9402	0.0	0.27396	7.63088	0.0	0.0	0.93081	0.0	0.0	0.92519	0.5092399999999999	0.0	0.0	0.0	0.0	0.86982	0.0	0.0	0.0	0.0	1.60661	0.0	0.0	0.0	0.0	2.81373	0.07581	0.0	0.0	0.0	0.0	22.97064	0.0	0.0	0.01315	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9172	0.0	0.0	1.54001	1.7745799999999998	0.30099000000000004	2.2555099999999997	0.0	0.0	0.0	0.0	0.0	0.0	0.12212	0.0	2.69523	0.0	0.0	0.60293	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__Clostridia_unclassified|s__Clostridia_unclassified_SGB4367	0.0	2.94726	0.11556	0.0	0.17113	0.0	0.0	0.0	12.64605	0.0	9.04668	0.0	0.0	0.74379	0.0	0.5897	5.35995	1.38214	0.0	0.09315	4.8240099999999995	0.96296	3.0975099999999998	0.0	2.6844	0.20069	0.0	0.0	0.6985100000000001	0.0	0.0	0.0	1.4905	0.47318999999999994	0.47362	0.0	0.0	0.2615	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11072	0.0	0.01056	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.547969999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4283	10.07427	0.0	0.6080300000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.52584	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.66243	0.0	0.0	0.55592	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.24728	0.0	0.0	0.0	0.0	0.0	0.0	0.65823	0.0	0.0	0.0	0.0	0.0	3.70551	0.0	0.0	0.0	1.47442	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.45456	0.0	0.90727	0.0	0.67225	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_unclassified_SGB4425	0.0	2.4895400000000003	0.017509999999999998	0.0	0.67409	0.0	0.0	0.0	0.0	0.0	0.00502	0.22384	0.011340000000000001	0.0	0.35946999999999996	0.0	0.02443	0.0	0.0	0.35361	0.0	0.0	2.42732	0.0	0.56967	0.0	0.0	0.0	0.0	0.0	0.0	0.42341999999999996	0.16702999999999998	0.0	0.0	0.0	0.0	0.23568000000000003	0.0	0.0	0.0	0.0	0.0	2.17568	0.0	0.0	0.0	0.0	0.0	0.0075	0.0	0.0	0.01018	0.01409	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00231	0.12379000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04091	0.0	0.0	0.0	0.0	2.14152	0.009559999999999999	0.0	0.0	0.0	0.0	0.012709999999999999	0.0	0.0	0.0	0.0	0.23314000000000001	0.0	0.07882	0.0	0.0	0.0	0.0	0.0	0.0	0.14756	0.0	0.0	0.0	0.28688	0.0	0.0	0.0	0.0	0.04407	0.0	0.07411000000000001	0.05781	0.0	0.0	0.0	0.0	0.0	0.0	0.0381	0.0	0.0	0.01945	0.0	0.0	0.0	0.0	0.0	0.0	0.01228	0.01267	0.0	0.0	0.0	0.0	0.00033	0.0	0.0	0.0	0.01703	0.10482999999999999	0.0	0.38399	0.0	0.12284	0.014969999999999999	0.0	0.0	0.0	0.0	0.0	0.028939999999999997	2.41221	0.20761	0.0	0.045610000000000005	0.0	0.0	0.0	0.0	0.0	3.37667	0.0	0.0	0.78396	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4916200000000002	0.0	0.0	0.0	0.0	0.0	0.0	1.52491	1.50298	0.52505	0.07612000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08129	0.0	0.07819	0.15955	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_ventriosum	0.0	1.6894799999999999	0.19118	0.0	0.21586	0.0	0.0	0.0	0.0	0.00594	0.0	0.00392	0.05757	0.014480000000000002	1.69687	0.51753	0.0	0.0012	0.01634	0.0	0.00119	0.0	0.11279000000000002	0.0	0.04451	0.30512	0.034980000000000004	0.00926	0.0	0.0	0.0	0.06093	0.0	0.04541	0.40144	0.20178	0.0	0.0	0.0	0.0	0.0	0.13854	0.0	0.12448	0.00474	0.0	0.0	0.0	0.0	1.38388	0.14948	0.01623	0.0	0.0	0.034730000000000004	0.0	0.09685	0.0	0.28668000000000005	0.0	0.0	0.0	0.020980000000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05563	0.01317	0.00569	0.0	0.0	0.05415	0.0	0.0	0.10692	0.06734	0.02207	0.11247	0.0	0.0	0.0	0.19601	0.00128	0.04736	0.0	0.00203	0.0	0.0	0.0	0.0	0.0	0.0504	0.0	0.0	0.0	0.04766	0.32225	0.07472999999999999	0.0	0.035210000000000005	0.0	0.0	0.0	0.0	0.01788	0.0	0.0	0.29659	0.0	0.0	0.0	0.0	0.0	0.0	0.28959	0.0	0.0	0.21484	0.0	0.00701	0.11785999999999999	0.0337	0.0	0.03138	0.0007	0.05122	0.0	0.0	0.01066	0.0	0.31704	0.0318	0.0	0.0	0.0	0.0	0.0	0.00375	0.0	0.0	0.0	0.0	0.25106	0.0	0.0	0.0	0.025259999999999998	0.00351	0.0	0.08686	0.0	0.0	0.0	0.29081999999999997	0.0	0.0	0.05421	0.0	0.0	0.04779	0.0	0.0	0.0	0.02033	0.015330000000000002	0.0	0.0	0.0021	0.0	0.00834	0.07864	0.01871	0.00042	0.0	0.01599	0.0	0.04165	0.02134	0.008709999999999999	0.34238	0.06988	0.018930000000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Coprococcus|s__Coprococcus_eutactus	0.0	1.43947	7.556430000000001	0.0	0.24405	0.0	0.0	0.0	0.0	0.0	0.73638	0.80238	0.40679	8.74549	5.2721800000000005	0.00122	0.36718	9.017380000000001	0.0	0.05223	0.6218	1.7526099999999998	5.78595	0.35731999999999997	0.31409000000000004	0.0082	0.0	0.0	6.363119999999999	0.0	0.0	0.1443	0.0	3.68204	0.25522	0.0	0.0	0.16779000000000002	0.0	0.0	0.0	0.0	0.0	11.208	0.0	0.0	0.02012	0.53873	0.28523000000000004	0.2849	0.0005200000000000001	0.9083700000000001	0.29802	0.18308	0.0	0.0	1.23233	0.6996	0.0	0.0	0.0285	0.24236999999999997	1.18851	0.0	0.004	0.0	0.14401	0.0005099999999999999	0.7046899999999999	0.0	0.04797	0.0	0.0	0.18557	0.22471999999999998	0.0	0.23549	0.0	0.0	0.0	2.95539	0.0	0.0	0.0	0.0	1.4127299999999998	0.0	1.74595	0.0	0.0	0.0	0.0	3.74801	0.0	0.0	0.0	0.0	0.0	3.4456300000000004	0.52046	0.0	0.16469	0.0	0.0	0.1891	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5722	0.0	0.0	0.0	0.9097	0.9991399999999999	0.0256	0.0	0.0	0.0	0.0	0.0	0.29977	0.0	1.29859	0.2704	0.0	0.0	0.0	0.0	0.0	0.0	1.57195	0.00782	0.21606999999999998	0.51154	0.0	0.0743	2.31461	0.0	0.0	0.0	0.0	4.27379	0.30246999999999996	12.090860000000001	1.42093	5.4360599999999994	0.48573999999999995	0.0	0.0	0.0	0.8531799999999999	0.0	0.0	0.0	0.0	3.82801	14.904910000000001	0.0	0.0	0.0	4.29054	0.0	3.74019	0.4408	1.21484	0.0	0.0	0.0	8.585289999999999	3.2095	0.00223	10.09286	8.29977	0.27944	1.38715	0.00801	0.0	0.35523000000000005	0.0	2.88101	0.0	0.0	0.0	0.10987000000000001	0.0	2.3717599999999996	8.0465	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__GGB3277|s__GGB3277_SGB4327	0.0	1.07788	0.0	0.0	0.13085	0.40441	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07712000000000001	0.0	0.0	0.0	0.0	0.0	1.65021	0.0	0.0	0.0	0.26034	0.0	1.33562	0.0	0.0	0.0	0.0	0.29512	0.46853	0.0	0.0	0.0	0.03495	0.0	0.0	0.0	0.0	1.2992299999999999	0.20508	0.0	0.0	0.0	0.0	0.7172	0.0	0.0	1.32854	0.13246	0.0	0.0	0.0	0.0	0.0	0.031439999999999996	0.0	0.0	0.10918	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.11425	0.0	0.0	0.0	0.9424799999999999	0.23719	0.0	0.0	0.0	0.4195	0.0	0.0	2.98882	0.0	0.0	0.0	0.46806000000000003	0.0	0.0	0.0	0.0	0.0	0.45583	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11175	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.61746	0.0	0.0	0.51452	0.10879000000000001	0.2654	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.057010000000000005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9239700000000001	0.0	1.32669	0.0	0.0	2.87705	2.72818	0.0	0.05715	0.06242	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.28312	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_bicirculans	0.0	1.01251	4.544569999999999	0.0	0.01166	0.0	0.0	0.0	0.0	0.0	0.42837	0.01406	0.0	0.3136	4.43042	0.0	0.0	0.0	4.02104	0.50466	0.01872	0.0008900000000000001	3.2734400000000003	2.27276	5.25087	0.2767	0.13677	9.34698	2.27402	0.0	0.0	2.71582	0.07627	0.281	1.1697600000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.78738	0.0	0.08392999999999999	0.0	0.73047	0.21868	1.6704299999999999	0.18453	0.46203999999999995	0.83986	0.05644	0.16555	0.14188	0.0	0.0	1.23118	0.30688000000000004	0.88255	2.28062	0.03453	0.027530000000000002	0.26405	0.0	0.00702	1.20881	1.8744299999999998	0.0012	7.964589999999999	0.09456	0.0	0.0	0.0	0.02056	1.43285	0.01108	0.0	0.01574	0.18242	0.0	0.6792100000000001	0.0	0.01908	0.29184	0.68348	0.02655	0.0	1.9937799999999999	5.7347	1.3433899999999999	9.258	0.0	0.07757	0.0	0.0	6.24205	0.08818	0.0	9.09863	0.00296	0.75345	1.21827	0.55076	0.9703200000000001	0.2052	0.34295	0.0	0.0	0.74565	1.1270799999999999	2.16967	1.7874700000000001	2.8444700000000003	0.0	1.3591799999999998	0.42518999999999996	2.75474	0.0	2.55972	0.0	2.12868	2.29029	0.041280000000000004	0.0	0.48200000000000004	1.90336	2.00787	0.42281	0.00394	0.14944000000000002	0.27436	0.01553	0.0206	0.39049	0.0	0.7341300000000001	0.59178	1.7624099999999998	1.8619	0.00581	1.76795	3.82994	0.0	1.3986	0.12588	0.02908	0.08265	0.0	2.42928	0.61265	4.151269999999999	0.0	9.18097	0.08916	0.15775999999999998	10.21492	0.11699000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.79291	0.0	2.18476	0.0	0.0	0.0	2.46672	0.10754000000000001	0.0	0.0	0.0	0.0	0.17662	1.36168	0.0	1.2517200000000002	1.23775	0.72425	0.62288	3.79848	0.0	1.66167	0.35872	4.90963	8.48241	0.00511	0.0	0.06487000000000001	0.00329	3.3242800000000003	0.81185	0.07516	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_unclassified_SGB15260	0.0	0.70821	0.0	0.0	0.0036299999999999995	0.0	0.0	0.0	0.043289999999999995	0.0	0.18873	0.0	0.0	0.39448	0.0	0.46033	0.17473	0.0	0.0	0.99255	0.06164	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0774299999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.57749	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02049	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.05413	0.0	0.0	0.0	0.0	0.06064	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03217	0.0	0.0	0.0	0.0	0.0	2.38358	0.0	0.0	0.0	0.0	0.0	0.94705	0.0	0.0	0.0	0.22398	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14618	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9723800000000002	0.00196	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.052000000000000005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9151	0.06525	1.90061	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2351	0.0	0.0	0.0	0.0	4.927630000000001	1.33667	0.0	0.0	0.0	0.0	0.0	0.00349	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Gemmiger|s__Gemmiger_formicilis	0.0	0.7037800000000001	1.01532	0.0	0.09687	0.55402	0.0	0.0	1.1971	1.93415	0.07441	0.20740999999999998	1.43371	0.11544000000000001	0.29919	0.29841999999999996	0.20007	0.06692000000000001	3.5982199999999995	0.34171999999999997	0.10141	1.13071	1.25391	1.00689	0.28114	1.4607	1.34138	2.0806299999999998	4.85111	0.0	2.60995	0.0	0.45683	0.12445999999999999	0.12755	0.11913	0.0	8.214739999999999	5.57555	0.13022999999999998	0.0	0.5604	0.0	0.0	0.04067	0.44228	1.52892	1.5936700000000001	2.71484	0.19005	1.33364	3.9575099999999996	3.9611300000000003	0.75334	4.71248	0.0	0.0	3.13047	0.1451	0.2484	0.0	2.98774	0.01863	0.0	0.0	0.28178000000000003	12.73166	0.33388	0.71348	0.62875	0.034730000000000004	0.0	0.0	0.59272	0.30255	2.40446	0.19588	1.70928	0.0	0.0	0.25543000000000005	0.0	2.07347	0.00873	3.25598	0.33473	0.0	1.02034	0.0	1.8088400000000002	1.80362	0.0	1.5515700000000001	0.82893	0.0	0.0	0.0	0.0	0.0	1.04225	4.0147	2.82342	0.56863	0.48696999999999996	0.1503	0.81191	0.0	0.57639	1.89743	1.54033	11.12836	3.5676900000000002	0.054220000000000004	4.20978	5.806780000000001	0.0	6.98112	1.91352	3.1310599999999997	0.0	0.0	2.59039	1.9424099999999997	0.0	0.27308000000000004	2.85681	2.53575	2.5411200000000003	1.17019	0.41306000000000004	0.0	1.59066	2.0285900000000003	1.81732	1.7911400000000002	0.00798	0.24936	1.6734	0.29841999999999996	0.09435	0.20403	2.2245	0.0	0.9940200000000001	3.56388	1.0628799999999998	1.21428	0.0	5.4798	1.62677	0.38284	0.8665	0.41121	0.22741999999999998	1.54688	0.010579999999999999	0.35156	0.0	0.0	0.0	4.68856	0.0	0.0	1.694	0.17235999999999999	0.0	0.08922000000000001	0.32105	0.0	0.0	3.08917	1.6741400000000002	0.32893	0.0	0.4368	0.0	0.5223899999999999	0.0	1.456	1.5504	3.2852300000000003	0.34226	0.52566	0.0	0.34901	6.643110000000001	0.013430000000000001	1.5398	0.38167	0.013059999999999999	0.0	0.61757	0.0	0.40328	0.9109	0.6380600000000001	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB9633|s__GGB9633_SGB15090	0.0	0.66833	0.80182	0.0	0.021269999999999997	0.0	0.0	0.0	0.0	0.0	0.28558	0.0296	0.0	1.19049	0.0	0.0	0.0	0.0	0.0	0.48857	0.00118	0.0	0.13430999999999998	0.0	1.8150400000000002	0.21918	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.88966	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1146399999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.40314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0687	0.0	0.0	0.43861999999999995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02408	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.05618	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.4128700000000003	0.0	0.51175	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.92033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.43798000000000004	0.5834699999999999	0.0	1.6913599999999998	0.0	0.0	14.868039999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
