# Gene Family	A001_0_h_CD_1	A002_2XSw_0_h_C	A004_2XSw_0_h_C	A005_2XSw_0_h_CD	A006_2XSw_0_h_C	A007_0_h_CD_1	A011_0_h_CD_1	A020_2XSw_0_h_CD	A_302	A_311	A_312	A_413	A_416	A_419	A_422	A_423	A_425	A_455	BM	BS	C1_A301_Stool_0h	C2_A304_stool	CR	CS	CU_fresh	Coded	DA_fresh	HP	HY_fresh	LDC1	LDC6	LDC7	NE	S3_309_0h	S5_363_0h	SH_002	SH_007	SH_011	SH_012	SH_013	SH_014	SH_015	SH_016	SH_017	SH_021	SH_022	SH_023	SH_024	SH_025	SH_028	SH_029	SH_031	SH_032	SH_033	SH_034	SH_038	SH_039	SH_042	SH_043	SH_044	SH_045	SH_047	SH_050	SH_051	SH_053	SH_054	SH_055	SH_057	SH_058	SH_059	SH_060	SH_061	SH_062	SH_063	SH_064	SH_065	SH_066	SH_068	SH_069	SH_070	SH_071	SH_072	SH_073	SH_077	SH_078	SH_079	SH_080	SH_082	SH_083	SH_084	SH_085	SH_086	SH_087	SH_089	SH_090	SH_091	SH_093	SH_094	SH_095	SH_096	SH_097	SH_099	SH_100	SH_102	SH_103	SH_104	SH_105	SH_106	SH_107	SH_108	SH_109	SH_110	SH_111	SH_112	SH_113	SH_114	SH_117	SH_118	SH_119	SH_122	SH_123	SH_124	SH_125	SH_127	SH_129	SH_133	SH_134	SH_136	SH_137	SH_138	SH_141	SH_142	SH_143	SH_144	SH_146	SH_148	SH_149	SH_150	SH_151	SH_152	SH_153	SH_154	SH_160	SH_162	SH_164	SH_166	SH_179	SH_181	SH_189	SH_191	SH_193	SH_194	SH_195	SH_198	SH_199	SH_200	SH_201	SH_203	SH_204	SH_205	SH_206	SH_207	SH_208	SH_209	SH_210	SH_211	SH_212	SH_214	SH_215	SH_216	SH_217	SH_227	SH_228	SH_230	SH_231	SH_232	SH_234	SH_235	SH_236	SH_237	SH_238	SH_239	SH_240	SH_241	SH_242	SH_243	SH_245	SH_247	SH_248	SH_250	SH_251	SH_252	SH_253	SH_500	SH_501	SH_502	SH_503
3.5.4.3	0.000309357	2.12103e-05	7.85031e-05	0.000413834	3.42438e-05	0.00028265	0.000527139	0.000641438	0.000136328	7.66563e-05	0.000139734	5.77737e-05	0.000102109	2.33598e-05	3.74662e-05	0.000131857	3.79015e-05	6.79326e-05	0.00010788	1.13959e-06	7.42729e-05	0.000129674	5.41536e-05	0.000321432	6.99931e-05	0.000332751	0.000161855	0.000110982	7.7213e-05	8.45055e-05	0.000241548	6.32452e-05	4.30459e-05	3.58149e-05	9.20302e-05	0.000302214	0.00012426	0	0.000140646	6.69003e-05	9.4937e-05	7.60507e-05	0.000156826	0.000158603	0.000498013	0.000105617	5.95137e-05	0.000207028	0.000869996	0.000268713	4.01132e-05	4.19662e-05	0.000133087	0.000131067	0.000254227	0.000191479	3.78157e-05	0.000419279	6.90714e-05	9.95423e-05	0.000545582	0.000294723	2.50163e-05	5.62562e-05	0.000522001	3.35694e-05	5.1934e-05	0.000165731	0.000145881	2.29278e-05	0.000160288	0.00034055	3.02227e-05	0.000103271	2.81953e-05	9.74966e-05	7.13159e-05	0.000143445	6.49195e-05	7.1311e-05	2.60297e-05	0.000399747	6.35625e-05	0.000127216	0.000101703	0.000107975	0	0.000161524	0.000108378	0.000101378	0.00019711	0.000205395	0.000136198	4.10795e-05	0.000229348	9.20314e-05	0.000171835	0.000317372	4.05482e-05	2.22144e-05	0	0.00010481	0.000124548	0.000101031	7.38086e-05	3.25012e-05	8.49129e-05	5.58678e-05	1.74033e-05	0.000187479	0.000101098	7.01827e-05	6.6344e-05	0.000129291	0.000161143	0.000342151	0.000153324	0.000268978	7.27955e-05	0	7.56911e-05	0.000154891	0.000221998	0.000223903	8.28075e-05	9.32347e-05	0.000339406	8.59456e-05	9.68378e-05	3.86733e-05	5.53753e-05	8.07505e-05	0.000122548	8.73135e-05	0.00030695	2.16946e-05	0.000255015	0.000322921	0.000351746	0.000103454	6.57633e-05	8.77332e-05	0.000248642	5.46676e-05	4.26584e-05	0.000232896	5.60266e-05	0	0.000109023	2.97518e-05	0.000124508	4.14462e-05	8.50212e-05	8.78372e-05	7.89445e-05	7.16293e-05	0.00038063	0.000226458	0.000457202	6.63927e-05	6.85823e-05	0.000384532	0.000353492	0.00010396	0.000395107	4.69804e-05	0.000167189	0.000141955	0.000255462	0.0006638	5.6869e-05	6.15355e-05	8.3552e-05	9.54758e-05	0.000336888	8.66011e-05	0.000133701	9.22633e-05	8.30581e-05	0.000108335	7.99867e-05	9.8081e-05	0.000107713	8.87228e-05	4.68385e-05	9.87053e-05	0.000241182	0.000174914	8.39116e-05	0.000450762	0	7.67256e-05	0.000180438	0.000252021	1.39851e-05	0.000147114	0.000249786
3.5.4.30	5.24948e-05	0.000373546	6.44036e-06	5.29127e-05	4.91384e-05	1.67916e-05	7.09974e-07	5.6115e-05	2.96971e-05	9.84171e-06	0.000145228	4.48771e-05	5.66843e-06	0	0.000145083	4.51251e-05	0.000187264	0.000144306	1.75964e-05	0.000119268	1.41447e-06	8.97126e-05	2.84513e-05	6.29903e-05	6.7932e-05	6.254e-05	0.000105553	0.000103435	3.21525e-05	0.000335035	0.000430087	0.000193468	9.22578e-05	6.72808e-05	5.77209e-05	0.000285731	4.26088e-05	1.47828e-05	3.39586e-05	2.04268e-05	0.000265384	1.53001e-05	3.02985e-05	0	1.27021e-05	1.34682e-05	5.8871e-05	5.16842e-05	5.91893e-05	0.000186449	0.000129428	3.19108e-05	0.00053484	0.000363229	0.000112991	5.94186e-05	6.94031e-05	0.00012107	0.000118762	2.90223e-05	1.86908e-05	3.14716e-05	2.83297e-05	5.24842e-05	2.76486e-06	6.30922e-05	0.000103562	2.54353e-05	2.54796e-05	1.03545e-05	4.31671e-05	2.92013e-05	0	4.9945e-05	0.000152276	0.000160623	2.5199e-05	3.26874e-05	1.32776e-05	9.02033e-05	3.40582e-05	6.74786e-05	2.5337e-05	0.000152288	8.76277e-05	0.000149366	0	4.79837e-05	0.000113734	2.40519e-05	3.13984e-05	0.000282556	0.0001187	0.00142877	9.37983e-05	0.000119892	0.000287993	2.16335e-05	7.43596e-05	3.13457e-05	4.7166e-05	6.73708e-05	4.31695e-05	4.8605e-05	1.36189e-05	7.33735e-06	3.79386e-05	3.25404e-05	0	1.67705e-05	2.06917e-05	6.3889e-05	0.000216899	5.3795e-05	9.13958e-05	9.8173e-05	0.000115497	8.72844e-05	4.13163e-06	0	2.07348e-05	6.84341e-06	7.48986e-06	1.1931e-05	0.000190461	4.86613e-05	1.99927e-05	0.000109265	9.57298e-05	1.97227e-06	1.29404e-05	1.15629e-05	7.68051e-05	0.000157349	5.19547e-05	1.67288e-05	9.48185e-05	2.49077e-05	4.75568e-05	3.15703e-05	2.56445e-05	1.02609e-05	7.75113e-05	2.48423e-06	3.44709e-05	4.28952e-05	1.26707e-05	0	6.91639e-05	0.000148068	1.46027e-05	6.97518e-05	2.27894e-05	2.28824e-05	6.1225e-05	0.000191763	2.53611e-05	3.10893e-05	0.000400403	6.34767e-06	9.08653e-05	0.000195318	1.7341e-05	0.000132683	2.34565e-05	5.95294e-05	0.000145287	6.74189e-05	0.000103648	4.67058e-06	0.00056141	7.64411e-05	0.000113401	6.01367e-05	0.000156588	0.000472524	5.0807e-05	0.000318894	0.000346546	0.000210556	0.000265431	0.000151197	0.000217831	7.46766e-05	0.000105282	0.000127976	3.44141e-05	4.56247e-05	4.9779e-05	9.1556e-05	0	2.19411e-05	0.000191886	2.49951e-05	8.38604e-05	3.6963e-05	7.64299e-05
3.5.4.31	0.000163966	0.000132239	7.30409e-05	7.02994e-05	0.000200312	9.87491e-05	0	0.000283278	0.000280303	0.000153992	0.000552349	0.000378654	0.000639726	0.000152156	0.00011743	0.000339163	0.000332058	0.000202105	0.000189373	0.000125615	0.000401801	0.000179211	0.000168157	9.91013e-05	0.000181705	5.1757e-05	0.000112612	0.000130588	0.000115112	0.000259117	0.000587208	8.20662e-05	6.512e-05	0.000287418	0.00032294	6.87689e-05	0.000580522	0.000127777	0.000679526	0.000242231	0.000221031	0.000471752	0.000368612	2.4481e-05	9.33097e-05	0.000277417	0.000533462	0.000247336	0.000204047	0.000262729	0.000281912	9.50461e-05	0.000268896	0.000211879	0.000128907	8.65763e-05	0.000204021	0.000506574	0.000312371	0.00042624	0.000424491	0.000268562	0.000252535	0.000404538	0	0.00119508	0.00022473	0.000171547	0.000324455	0.000136332	0.00014322	8.94949e-05	0.000236245	0.000233795	0.000299797	0.000184756	0.000205368	0.000368377	0.000139052	0.000169353	0.000141776	0.000252073	0.000388364	0.000415545	0.00145445	0.000509071	0	0.000310143	0.000188264	0.000105899	0.000229993	0.00027448	0.000192975	0.000282123	6.45307e-05	0.000214202	3.1552e-05	0.00080968	0.000245111	0.00101128	0	0.000985347	0.000135118	0.000218222	0.000111789	0.000157473	0.000205218	0.000115101	4.06147e-05	0.000253138	8.77203e-05	4.98613e-05	0.000236174	0.000152523	0.000222888	9.64385e-05	0.000108766	0.000295027	0.000230671	0.000176269	0.00031163	0.000238442	0.000224591	0.000108272	0.000106087	7.68602e-05	8.18891e-05	0.000135196	0.000438903	0.000109246	0.000533576	7.31053e-05	0.000572287	9.435e-05	0.000358902	0.00016182	0.000209983	0.000252608	0.000109497	0.000584757	0.000197472	0.00021236	0.000199757	0.000161583	0.000108838	0.000462667	2.75757e-05	0	9.46521e-05	0.000106804	2.43437e-05	0.000113354	0.000229706	0.000123882	0.000165736	0.000291374	0.000127057	0.000325454	0.000231226	0.000587121	3.0337e-05	0.000342964	2.06691e-05	0.000383099	0.000109482	0.000371324	0.000339578	0.000146159	0.000217042	1.21583e-05	0.000277623	8.17117e-05	0.000216858	0.000178457	0.00014933	0.000181177	0.000153064	0.00019914	0.000283082	0.000127951	0.000139352	0.000171236	0.00021157	0.000214977	0.000173272	0.000218587	0.000115521	0.00011667	0.0002586	0.00017042	0	0.000261423	0.000654716	0.000359113	6.14377e-05	0.000422974	9.13734e-05
3.5.4.32	4.18785e-05	1.24284e-05	3.60305e-06	2.55429e-05	4.92238e-06	1.01011e-05	0	3.7521e-05	7.13123e-06	1.79283e-05	0	0	0	0	0	5.64005e-06	1.71335e-06	1.38092e-05	3.64109e-06	0	2.88373e-05	5.12566e-06	8.54345e-06	6.33326e-06	1.72837e-05	2.59016e-06	7.40284e-05	3.71499e-06	7.06512e-06	1.27936e-05	5.25492e-05	0	2.22274e-06	5.34658e-06	5.1857e-06	0	4.05026e-05	0	0	6.0178e-06	3.90771e-05	3.03449e-06	1.41613e-05	0	0	0	0	0	0	0	3.15061e-06	0	2.76434e-05	7.06241e-06	0	6.11624e-05	0	0	4.81623e-06	0	0	0	0	0	0	0	0	1.20239e-06	1.12523e-06	0	0	1.753e-05	0	0	0	0	1.56197e-06	0	7.94676e-07	2.20343e-05	0	0	2.4105e-06	0	0	9.00574e-07	0	1.69073e-05	8.43951e-06	2.87143e-06	9.22736e-06	4.78665e-05	5.24006e-06	0	0	3.28019e-06	9.14378e-06	1.63574e-05	1.52042e-06	0	0	0	1.86336e-06	0	0	4.46815e-05	0	0	2.72373e-06	2.61974e-06	4.67834e-05	0	1.82217e-06	1.19772e-05	1.73018e-05	4.89706e-05	6.93839e-05	3.87524e-06	0	0	0	2.73864e-06	0	4.69983e-06	5.29494e-06	8.75387e-06	4.03887e-06	7.23054e-06	0	7.54493e-06	0	3.45541e-06	2.77504e-06	1.4653e-05	8.54938e-06	0	7.21561e-06	1.23749e-06	5.32236e-06	0	0	1.1688e-06	6.78701e-05	2.7477e-06	0	8.61968e-06	9.66094e-06	0	1.13561e-05	0	0	0	2.069e-06	3.35146e-06	0	3.0536e-06	4.0325e-06	3.94216e-05	3.99555e-05	2.27767e-05	7.35338e-05	0.000226113	1.47735e-05	6.83832e-06	4.95057e-06	2.73743e-05	1.72479e-06	3.77686e-06	1.26888e-05	0.000151405	3.21614e-06	8.32789e-06	5.34358e-06	1.23429e-05	1.78502e-05	1.5415e-05	8.40777e-06	1.19945e-06	6.4899e-05	2.49222e-06	0	5.80361e-06	5.28288e-06	0	0	8.01341e-06	1.61536e-06	0	1.01676e-05	2.0328e-05	0	0	5.95963e-05	0	4.09912e-06	1.46644e-06	1.06245e-05
3.5.4.33	0.00208086	0.00204132	0.00232069	0.00152013	0.00223784	0.0013755	0.000662347	0.00160093	0.00224151	0.0025024	0.00254956	0.00241428	0.00232762	0.00255287	0.00179251	0.00236146	0.00291053	0.00254724	0.00218453	0.00272919	0.00216144	0.00203492	0.00235707	0.00232857	0.00202319	0.00209742	0.00222527	0.00254025	0.00223672	0.00204601	0.00210482	0.00263224	0.00310799	0.00245316	0.00201375	0.00133763	0.00239793	0.00263589	0.00208925	0.00211396	0.00219614	0.00212555	0.00221918	0.000955998	0.0011986	0.00227748	0.00257324	0.00204847	0.000958509	0.002502	0.00272961	0.00268938	0.00229659	0.00232088	0.00223646	0.00217443	0.00302969	0.00192658	0.00269611	0.00222047	0.00163634	0.00212712	0.00237486	0.00208523	0.000569883	0.00267797	0.00255125	0.00212522	0.00221088	0.00244624	0.00235409	0.00149944	0.00201192	0.00191696	0.00341499	0.00244771	0.00246024	0.00219588	0.00226178	0.00165597	0.00240987	0.00197223	0.00205192	0.00304552	0.0028981	0.00267999	0	0.00234213	0.00232322	0.00254898	0.00204247	0.0023895	0.00194268	0.00264101	0.00223558	0.00237705	0.0026385	0.00194218	0.00221975	0.00260907	0.00235761	0.00229921	0.00189261	0.0021869	0.00215294	0.00245127	0.00195521	0.00235465	0.0028794	0.00223158	0.00203913	0.00206278	0.00237386	0.00191466	0.00227837	0.00227388	0.00192582	0.00230362	0.00208088	0.000401349	0.00230641	0.00216321	0.00162817	0.00222685	0.00223767	0.00210324	0.00151784	0.00288796	0.00264961	0.00229329	0.00228689	0.00162494	0.00216098	0.00242942	0.00228228	0.00300386	0.00201183	0.00163027	0.0016573	0.00273296	0.00219186	0.00221314	0.00232756	0.00223405	0.00285806	0.00198527	0.00234568	0.00630285	0.00241217	0.00271882	0.00218568	0.00211609	0.00208883	0.00235169	0.00236806	0.00279296	0.000999233	0.00182218	0.00263422	0.00239392	0.00247583	0.00214894	0.00150505	0.00226427	0.00123556	0.00210523	0.00208489	0.00225046	0.00217276	0.00102742	0.00212098	0.00205143	0.00254684	0.00236428	0.00198599	0.00209988	0.00231178	0.00248034	0.00261526	0.00239854	0.00244014	0.00176507	0.00241267	0.00191627	0.00272177	0.00214162	0.00193683	0.00224068	0.00227992	0.0020783	0	0.00186253	0.00255787	0.00237397	0.00249986	0.00201964	0.00223093
3.5.4.34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.78222e-06	0	0	0	1.2e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3.5.4.39	0	0	0	0	1.41477e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.66532e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.47035e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1507e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3.5.4.4	9.41551e-05	8.14592e-06	7.8463e-05	0.000438487	7.05665e-05	0.000171278	0.000406001	6.49115e-05	3.23808e-05	1.06213e-05	4.42827e-05	6.54774e-06	7.01391e-06	1.89519e-05	1.65281e-05	7.09619e-05	1.17083e-05	1.33029e-05	1.2643e-06	2.72096e-06	3.38307e-05	4.40494e-05	2.64794e-05	2.25098e-05	7.43831e-06	2.11937e-05	4.74768e-05	3.6836e-05	3.40306e-05	0.0001104	8.65731e-05	5.21967e-05	2.93342e-06	1.6573e-05	1.76335e-05	0.0002643	1.26932e-05	0	7.03418e-06	4.38079e-05	5.4254e-05	7.67059e-06	1.73581e-05	2.54565e-05	0.000335355	0	2.95095e-05	1.63633e-05	0.000230272	2.75277e-05	3.96365e-06	4.65406e-06	1.83518e-05	4.20913e-06	0.000107426	7.386e-05	1.08064e-05	4.53254e-05	3.52658e-06	1.14591e-05	9.5344e-05	3.7954e-05	1.23426e-05	8.07666e-06	0.000430731	7.22189e-05	4.79635e-06	1.54778e-05	2.56772e-05	0	1.13975e-05	0.000174398	0	0	0	4.52554e-06	0	4.57211e-05	2.2127e-06	0	0	8.58448e-05	1.95671e-05	0	1.33675e-05	1.09117e-05	0	7.57384e-06	2.40202e-05	1.02676e-05	1.0759e-05	0.000127115	5.38173e-06	5.85403e-05	0	9.09722e-06	3.54069e-05	6.136e-05	3.67529e-06	0	0	0	2.26728e-05	2.37856e-05	9.52523e-05	0	0	8.07939e-06	0	1.32326e-05	6.33896e-05	4.54967e-06	2.24016e-06	4.85177e-05	1.87631e-05	8.61986e-05	4.63089e-05	3.16341e-05	5.18037e-06	0	3.84846e-06	1.55842e-05	0.000124574	4.54595e-05	3.09264e-06	3.7699e-05	0.000178738	1.80157e-05	2.22465e-05	2.24858e-06	0	0.000250539	4.69188e-05	2.66689e-05	2.30164e-05	1.56636e-06	8.35052e-05	4.73423e-05	7.13162e-05	1.54585e-05	1.53944e-05	2.00659e-05	6.56051e-05	2.57149e-05	1.0371e-05	0.000129875	5.19261e-05	0	9.5239e-06	9.83017e-06	9.95438e-06	0	3.93469e-06	5.47018e-05	4.90889e-06	1.23279e-05	0.000219492	0.00012653	1.30734e-05	0	0	0.000113445	8.98873e-05	1.42684e-05	0.00021074	2.13823e-05	1.39998e-06	0.000106692	2.03524e-05	0.000185985	5.25069e-06	2.89685e-05	9.26414e-06	4.63136e-05	0.000109882	1.90972e-05	6.24339e-05	2.27588e-05	9.16559e-05	1.87515e-05	1.28155e-05	0.000107634	8.44716e-06	5.93563e-05	9.03946e-06	1.05041e-05	5.06855e-06	6.45327e-05	4.51803e-06	8.94219e-05	0	8.82414e-06	1.47195e-05	3.7796e-06	0	7.4235e-05	1.59058e-05
3.5.4.41	0	4.42564e-06	0	0	1.25409e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.06631e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.25667e-06	0	0	0	0	0	1.34405e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3.5.4.42	0	0	2.98341e-06	0.000127009	0	9.38915e-06	0.000235332	0	0	0	2.48471e-06	0	0	0	0	5.15752e-05	0	0	0	8.38698e-07	0	7.57324e-06	0	0	1.36674e-06	0	0	9.66004e-07	0	0	1.21396e-05	1.21444e-05	0	7.08366e-07	0	0.00010819	2.98888e-07	0	4.44563e-06	0	4.93175e-06	1.29715e-05	7.16449e-06	0	0.000105323	0	0	1.18771e-06	0.00010151	6.02719e-06	0	2.78167e-06	0	0	8.10802e-05	1.62265e-05	0	1.32627e-05	0	1.23868e-05	4.99535e-05	1.84687e-05	0	1.66367e-06	0.000172282	0	2.29311e-06	0	6.20196e-06	0	0	5.81388e-05	0	0	0	0	0	2.00332e-06	0	1.66505e-05	0	1.5461e-05	3.55986e-06	0	3.01638e-06	5.07794e-06	0	0	6.34643e-07	0	0	8.72454e-06	1.64348e-06	2.94772e-05	0	0	0	1.57691e-05	0	0	0	0	1.06853e-05	0	7.87997e-05	0	0	0	0	2.39759e-06	0	0	0	5.85487e-06	5.27476e-06	2.60043e-05	1.48664e-05	1.68653e-05	0	0	0	0	4.63071e-05	0	3.65567e-06	5.72725e-06	9.21079e-05	1.78245e-07	0	1.94492e-06	0	0.000124386	4.02519e-06	0	7.5395e-07	0	2.16956e-05	2.68147e-05	2.18032e-05	0	1.1701e-06	6.24838e-06	2.07743e-05	1.1294e-06	2.54255e-06	5.37484e-05	0	0	6.02968e-06	0	0	0	0	0	0	1.24926e-06	8.25456e-05	1.32216e-06	1.51381e-06	0	0	1.54047e-06	4.07808e-05	0	0.000157621	4.3269e-06	0	6.20056e-06	0	7.42956e-05	0	0	0	1.31329e-06	1.35427e-05	9.54067e-06	0	6.40403e-07	1.05272e-06	1.87542e-06	0	8.20203e-05	0	3.28058e-05	0	1.03226e-05	5.95215e-07	3.85172e-05	5.55782e-06	1.41614e-05	0	1.21115e-06	0	0	0	1.59389e-05	0
3.5.4.43	3.37282e-06	0	9.61863e-06	5.24024e-06	3.11438e-05	0	0	3.34798e-05	3.29043e-05	0	0.00021548	3.13072e-05	3.34712e-05	8.3094e-05	1.2201e-05	7.41004e-05	0.000167619	8.3293e-05	0	2.82087e-05	8.79936e-05	3.89456e-05	3.03338e-05	3.44969e-05	2.9162e-05	1.54604e-05	1.44837e-06	3.07694e-06	0.000126978	1.54897e-05	0	0	5.7112e-06	2.31169e-05	5.68536e-05	0	2.89251e-05	1.74537e-05	2.28418e-05	1.60072e-06	1.07487e-05	0	0	0	1.84445e-05	0	0.000129831	8.2559e-05	0	1.86172e-05	9.3211e-05	7.6411e-05	0	3.40963e-05	0	1.3552e-05	3.90824e-05	2.71175e-05	7.72013e-05	3.15718e-05	0	9.42276e-05	4.38926e-06	0	0	0.00018745	6.57167e-05	6.42922e-05	1.02099e-05	0.000133057	0	1.47032e-05	0	6.07731e-05	0	0	1.03159e-06	0	1.45416e-05	0	0	0	0	8.96484e-05	8.79636e-06	0.000164668	0	3.06197e-05	3.75075e-06	2.63756e-05	0	2.95699e-06	9.15484e-05	0	0	0	9.74777e-06	9.08901e-06	0.000158269	0.000144685	0	6.73353e-05	0	0.000158595	7.20664e-06	6.18873e-05	0	0	2.69215e-06	2.33943e-06	3.07451e-06	0	0	0.000126244	4.39569e-06	3.02661e-05	0.000235461	0	0	0	0	1.57775e-05	3.20864e-05	0	1.43454e-05	4.78956e-05	0	0	0.000152628	3.45392e-05	3.06858e-05	1.97578e-05	0	0	0	0.000145154	0	2.41803e-05	2.86524e-05	4.4122e-06	4.51728e-05	0	5.56906e-05	0	0.000219732	3.97661e-06	0	0	1.75646e-06	0.000265638	1.21313e-05	0	2.12486e-05	4.30012e-06	0.000132172	5.16272e-05	0	1.81924e-05	1.74858e-05	0	0	8.10915e-05	1.29625e-05	0	6.24981e-05	2.01233e-05	0	0	0	0.00013638	0.000151455	2.59419e-06	9.43099e-06	3.54861e-06	1.08642e-05	0	7.15641e-06	3.92151e-05	2.62694e-06	8.73937e-06	2.08482e-06	2.15058e-05	9.53617e-05	2.35726e-05	0	0.000310702	1.243e-05	0	0	3.83586e-05	0	3.45819e-05	3.16393e-05	3.74005e-05	2.31485e-05	0	3.16241e-06
3.5.4.5	0.00184737	0.00172271	0.00180113	0.0011509	0.00157869	0.00114411	0.000787631	0.00161721	0.00212544	0.00187517	0.00186369	0.00171979	0.00192585	0.00199575	0.00151974	0.00152924	0.00279566	0.00165604	0.0015154	0.00176515	0.00211228	0.00131375	0.00155203	0.00147979	0.00178867	0.00155262	0.00174786	0.00133631	0.00153096	0.00158735	0.000948815	0.00207576	0.00214599	0.00146417	0.00163741	0.000923584	0.00128786	0.00207836	0.00162415	0.00156722	0.0014311	0.00152504	0.00151841	0.000713104	0.000903385	0.0016158	0.00180696	0.00192191	0.000750468	0.0014634	0.00152202	0.00177427	0.00152117	0.00172013	0.00106945	0.00137138	0.00133726	0.00140172	0.001893	0.0015647	0.00123326	0.00207055	0.00124443	0.00149855	0.000621564	0.00142115	0.00171432	0.00165492	0.0015371	0.000806835	0.00159689	0.00115506	0.00165641	0.00141688	0.000973548	0.0013982	0.00200887	0.00116906	0.00188828	0.00164061	0.00223806	0.00125554	0.00142716	0.00188283	0.00101879	0.00188474	0	0.00133563	0.00157674	0.00170494	0.00143107	0.00150541	0.0021118	0.000936857	0.00130175	0.00133768	0.00166425	0.00134698	0.00150952	0.0012471	0.00150116	0.00150421	0.00145576	0.00153458	0.00146219	0.000857698	0.00123166	0.0019915	0.00189873	0.00159133	0.00156209	0.00161457	0.00143106	0.0013746	0.00148743	0.00166987	0.00123997	0.00167908	0.00175945	0.00023392	0.00157177	0.00172392	0.00127279	0.00147729	0.00123315	0.00181064	0.00132719	0.00138933	0.00183525	0.00140873	0.00178508	0.00127548	0.00166472	0.00126296	0.00172304	0.00248034	0.00129154	0.00152656	0.00148494	0.00109755	0.00151049	0.00163517	0.00118734	0.00201402	0.00202679	0.00177625	0.00175032	0.0133316	0.00147687	0.00165427	0.00253064	0.00188369	0.00133887	0.0013336	0.00200692	0.00171369	0.00103266	0.00151079	0.00152299	0.00196479	0.00170893	0.00180676	0.00173769	0.00172084	0.00106578	0.0012546	0.00133984	0.00160425	0.00131669	0.000752898	0.00136017	0.00149377	0.00201406	0.00169025	0.00139718	0.00104229	0.00148327	0.00149548	0.00193581	0.00138818	0.00136792	0.00105929	0.00177095	0.00128879	0.00124163	0.00212835	0.00151022	0.00139841	0.00135298	0.00154406	0	0.00181015	0.00193199	0.00104572	0.00158914	0.00157381	0.00155377
3.5.4.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.47328e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
