# Gene Family	CSM5MCV1_P_Abundance-RPKs
UniRef90_B6VXX0	0.000113586
UniRef90_R6K3Z5	0.000113555
UniRef90_I0PZ72	0.000113552
UniRef90_R6IKH2	0.000113464
UniRef90_E1WPT3	0.000113454
UniRef90_R5URX2	0.000113444
UniRef90_R5JTY9	0.000113188
UniRef90_R7NQ32	0.000113066
UniRef90_R6HRH5	0.000113044
UniRef90_A7ZV89	0.000113036
UniRef90_A6L050	0.000113013
UniRef90_R7NLR3	0.000112902
UniRef90_R6ILG6	0.000112834
UniRef90_R6IFE8	0.000112824
UniRef90_R7P1E6	0.000112589
UniRef90_R6HZQ2	0.000112579
UniRef90_R6HQ62	0.000112448
UniRef90_B6W2C5	0.000112385
UniRef90_A6L2Q9	0.000112304
UniRef90_R6IJ12	0.000112204
UniRef90_E5UPX6	0.000112192
UniRef90_F7LMT7	0.000112187
UniRef90_R9IBD6	0.000112047
UniRef90_D6D8M6	0.000112012
UniRef90_A6KZD6	0.000111935
UniRef90_E5USM7	0.00011193
UniRef90_Q5L8D4	0.000111926
UniRef90_Q5L7N5	0.000111898
UniRef90_I0PXX7	0.000111824
UniRef90_R6HZK9	0.000111814
UniRef90_R5JHM3	0.000111746
UniRef90_Q5L8B5	0.000111731
UniRef90_R5JTY6	0.000111594
UniRef90_D1K0U3	0.00011157
UniRef90_F7LMU4	0.000111524
UniRef90_R6HRA7	0.000111516
UniRef90_A6KZ63	0.000111405
UniRef90_E5UNJ3	0.000111365
UniRef90_C1HUN4	0.000111364
UniRef90_R5JCD8	0.000111333
UniRef90_A0A016LW10	0.000111326
UniRef90_Q8A4S9	0.000111228
UniRef90_R6IFM6	0.000111227
UniRef90_Q8A1A2	0.000111066
UniRef90_D1K8C4	0.000111029
UniRef90_K6AR46	0.000110965
UniRef90_R6HH18	0.000110959
UniRef90_R7P4E9	0.000110935
UniRef90_D1K8N4	0.000110894
UniRef90_R6HKS7	0.000110842
UniRef90_R5UL26	0.000110744
UniRef90_B0NWG0	0.000110741
UniRef90_Q5LI35	0.000110722
UniRef90_R5JD25	0.000110717
UniRef90_R7NXF6	0.000110686
UniRef90_Q5LJ19	0.000110617
UniRef90_D1K2J7	0.000110613
UniRef90_C3RCR1	0.000110476
UniRef90_A0A015X9E2	0.000110464
UniRef90_K9DR36	0.00011045
UniRef90_A6KXE0	0.000110396
UniRef90_A6L169	0.000110353
UniRef90_D1K7M6	0.000110221
UniRef90_R6I1F1	0.000110215
UniRef90_F7LMR8	0.000110109
UniRef90_A6KZR9	0.000110066
UniRef90_D1K3J5	0.00011
UniRef90_F0QZ62	0.000109781
UniRef90_D1K3H4	0.000109742
UniRef90_R9I3P4	0.000109683
UniRef90_R6HJ92	0.000109519
UniRef90_R6HKJ4	0.000109465
UniRef90_E5CBU9	0.000109447
UniRef90_C6IQJ2	0.000109368
UniRef90_B6W1C6	0.000109303
UniRef90_I8W1U1	0.000109292
UniRef90_A6L384	0.000109256
UniRef90_A0A015WAP3	0.000109194
UniRef90_A6KZJ8	0.000109172
UniRef90_C3PVT6	0.000109151
UniRef90_F0R8Z7	0.00010909
UniRef90_A6KY06	0.000109066
UniRef90_A5ZHT3	0.000109032
UniRef90_R6HRE2	0.000109018
UniRef90_F7LMW6	0.00010899
UniRef90_R5JT84	0.000108895
UniRef90_F7LMS1	0.000108865
UniRef90_R6HL05	0.000108791
UniRef90_G1UL62	0.000108755
UniRef90_Q5L8W2	0.000108705
UniRef90_N4MTX8	0.000108662
UniRef90_E5CBT7	0.000108619
UniRef90_C3Q4T2	0.000108474
UniRef90_I8YMX1	0.00010844
UniRef90_G7R8P9	0.000108367
UniRef90_B6VY36	0.00010836
UniRef90_A6KXY6	0.000108217
UniRef90_B6W2H2	0.00010821
UniRef90_C3R8L6	0.000108012
UniRef90_C3R8L9	0.00010801
UniRef90_A6KYS5	0.000107883
UniRef90_R6HK17	0.00010784
UniRef90_R6HH27	0.000107777
UniRef90_A6L1M6	0.000107757
UniRef90_R6HLT5	0.000107749
UniRef90_A6KZ93	0.000107746
UniRef90_Q650G6	0.000107746
UniRef90_A6KXQ3	0.000107736
UniRef90_A6L163	0.000107645
UniRef90_R6HHC0	0.000107636
UniRef90_E5UZ87	0.000107623
UniRef90_A6KY05	0.000107594
UniRef90_R6IKL1	0.000107579
UniRef90_A0A016LXC8	0.000107514
UniRef90_R5UZ76	0.000107438
UniRef90_F7LMV7	0.000107346
UniRef90_F3PNZ3	0.000107338
UniRef90_R5U8C1	0.00010732
UniRef90_B5PNK5	0.000107286
UniRef90_B6W2D1	0.000107158
UniRef90_R6HW81	0.00010714
UniRef90_A6L301	0.000107104
UniRef90_R7NU19	0.000107087
UniRef90_F7LMS9	0.000107053
UniRef90_A6L772	0.000107042
UniRef90_A6L756	0.000107036
UniRef90_R7KMH3	0.000107026
UniRef90_Q650G5	0.000107018
UniRef90_R7P310	0.00010686
UniRef90_D1K0P7	0.00010685
UniRef90_A6L0X2	0.000106786
UniRef90_A6KZI6	0.000106749
UniRef90_R6HW42	0.000106707
UniRef90_F7LMV4	0.000106701
UniRef90_R6HXR8	0.000106689
UniRef90_I5XBP8	0.000106683
UniRef90_R6IE48	0.000106618
UniRef90_D1K3D0	0.000106592
UniRef90_F0R8Z8	0.000106554
UniRef90_D6CWS9	0.000106535
UniRef90_A6KZR7	0.000106401
UniRef90_R6HSV4	0.000106334
UniRef90_R6HNW1	0.000106287
UniRef90_D1K762	0.000106267
UniRef90_A6L0Y8	0.000106254
UniRef90_B6VX21	0.000106234
UniRef90_E3DLB1	0.000106166
UniRef90_F9Z5Q9	0.000106083
UniRef90_Q8A3G2	0.000106057
UniRef90_R6HL43	0.000106039
UniRef90_B6VX48	0.000106031
UniRef90_R6HNC8	0.000106017
UniRef90_D1K1K8	0.000105986
UniRef90_A6L4J6	0.000105985
UniRef90_C1P5Z8	0.000105964
UniRef90_E5CBS7	0.000105926
UniRef90_R5JE14	0.000105788
UniRef90_A7ZUL2	0.000105672
UniRef90_R6HPY0	0.000105656
UniRef90_I8WHT0	0.000105655
UniRef90_R7P1H7	0.000105639
UniRef90_B6VXB0	0.000105603
UniRef90_I9QPX6	0.000105544
UniRef90_A0A016LW33	0.000105508
UniRef90_D1K169	0.000105435
UniRef90_E5VDH7	0.000105414
UniRef90_A6KZU9	0.000105366
UniRef90_R6HTS6	0.000105359
UniRef90_R6HUH3	0.000105357
UniRef90_A6KZ28	0.000105339
UniRef90_E1YPF5	0.000105339
UniRef90_A6KZJ5	0.000105325
UniRef90_R6HK29	0.000105247
UniRef90_R7P407	0.000105166
UniRef90_R6HTM4	0.000105141
UniRef90_A6KZC6	0.000105131
UniRef90_R6HVJ4	0.000105119
UniRef90_A6KZ92	0.000105101
UniRef90_C3PX11	0.000105082
UniRef90_R6HL75	0.000105016
UniRef90_R6HM00	0.000105001
UniRef90_C3Q2Q9	0.000104999
UniRef90_R6HXN6	0.000104917
UniRef90_R7NXD1	0.000104897
UniRef90_R5JHM8	0.00010475
UniRef90_R7P2C3	0.000104715
UniRef90_F4VVD1	0.00010471
UniRef90_R6HMK1	0.000104699
UniRef90_R5JTW9	0.000104688
UniRef90_A6KWZ9	0.000104666
UniRef90_R6HSX7	0.000104663
UniRef90_R6HU44	0.000104567
UniRef90_R5C195	0.000104532
UniRef90_I9FVP9	0.000104498
UniRef90_A6L1I3	0.000104312
UniRef90_A6KZV4	0.000104096
UniRef90_R7KIA9	0.000104059
UniRef90_R6HL70	0.000104053
UniRef90_R6I0S8	0.00010402
UniRef90_C3RCR8	0.000104013
UniRef90_D4VC33	0.000103942
UniRef90_A6KZM9	0.000103941
UniRef90_A5A616	0.000103858
UniRef90_A6KZP3	0.000103851
UniRef90_E6SQG4	0.000103807
UniRef90_A6L1A7	0.000103784
UniRef90_R6HXN4	0.000103734
UniRef90_C3PZD5	0.000103706
UniRef90_A6KZ09	0.000103637
UniRef90_B6VT98	0.000103605
UniRef90_R6HLL3	0.000103579
UniRef90_A6KYS3	0.000103563
UniRef90_R6HIC4	0.000103484
UniRef90_R6HF15	0.000103474
UniRef90_R6HMM9	0.00010347
UniRef90_B6W4C6	0.000103466
UniRef90_R6HSG1	0.000103439
UniRef90_D1K6T8	0.000103421
UniRef90_R6HTF7	0.000103386
UniRef90_A7V2H1	0.000103309
UniRef90_A6KX84	0.000103285
UniRef90_A6KZ38	0.000103264
UniRef90_R5J7Y8	0.000103262
UniRef90_C3PVD4	0.000103197
UniRef90_R6HG46	0.000103128
UniRef90_A6KYH4	0.000103103
UniRef90_Q5L8B2	0.000103043
UniRef90_R6HT39	0.000102953
UniRef90_R6HGX4	0.000102945
UniRef90_R7CXW5	0.000102924
UniRef90_F7LMW1	0.00010287
UniRef90_K1V5R6	0.000102841
UniRef90_A6KXB3	0.000102824
UniRef90_D1K0W2	0.000102701
UniRef90_A6KXH5	0.000102691
UniRef90_C3Q528	0.000102672
UniRef90_A6KZB1	0.000102642
UniRef90_R6HHQ2	0.000102568
UniRef90_R5JD19	0.00010255
UniRef90_A0A015X9F5	0.000102525
UniRef90_R6KBI1	0.000102503
UniRef90_D4V3Q5	0.000102461
UniRef90_R6HHV8	0.000102446
UniRef90_R7EFH6	0.000102435
UniRef90_A6KXU9	0.000102414
UniRef90_C3RGT6	0.000102407
UniRef90_R5JHN2	0.000102327
UniRef90_R6HXB0	0.000102313
UniRef90_A6KZM4	0.000102307
UniRef90_R5U255	0.000102263
UniRef90_A6KZZ4	0.000102229
UniRef90_R7NZX2	0.000102206
UniRef90_A6KZL0	0.000102153
UniRef90_A6KYL9	0.00010215
UniRef90_S0FAP9	0.000102125
UniRef90_A6L429	0.000101827
UniRef90_R9IB92	0.000101792
UniRef90_R6HKP4	0.000101766
UniRef90_D1K221	0.000101763
UniRef90_A6KXL1	0.000101741
UniRef90_A6L2N5	0.000101677
UniRef90_R7P373	0.000101632
UniRef90_A6L034	0.000101596
UniRef90_C3Q3W9	0.000101579
UniRef90_A6L2J6	0.000101562
UniRef90_I9HVP9	0.000101555
UniRef90_R7NPU3	0.00010155
UniRef90_E1WT29	0.000101535
UniRef90_R6HUU0	0.000101513
UniRef90_A6L1Y5	0.000101503
UniRef90_A6KZ39	0.000101488
UniRef90_R5VLI2	0.00010137
UniRef90_A6L2Q7	0.000101308
UniRef90_A6L1H2	0.000101263
UniRef90_R6HZF7	0.00010121
UniRef90_D1K514	0.000101197
UniRef90_A6KWJ3	0.000101162
UniRef90_R6HM78	0.000101106
UniRef90_R6HJT4	0.000101105
UniRef90_R5JHL6	0.000101102
UniRef90_R6HY92	0.000101079
