# Gene Family	CSM67UGO_Abundance-RPKs	CSM79HI3_Abundance-RPKs	CSM79HP4_Abundance-RPKs	ESM5ME9U_Abundance-RPKs	HSM67VD2_Abundance-RPKs	HSM6XRVK_Abundance-RPKs	HSMA33OT_Abundance-RPKs	MSM6J2RS_Abundance-RPKs	MSM9VZMI_Abundance-RPKs	PSM7J154_Abundance-RPKs	PSM7J182_Abundance-RPKs	PSMA264U_Abundance-RPKs
2.7.4.6	0.00162513	0.0012124	0.00197319	0.00017186	0.00234737	0.00130177	0.00127715	0.000727799	0.00371083	0.00441757	0.000200057	0.00169143
2.7.4.7	0.0020482	0	0.000743061	0	0.000175341	0.00032	0.000171504	0.00366735	0	0	0	0.000259165
2.7.4.8	0.000499745	0.00152542	0.000950259	0	0.00124753	0.00111521	0.000651844	0.0148381	0.00164905	0.000463996	0.00130484	0.00414567
2.7.4.9	0.00220552	0.000235278	0.000680813	0.000432084	0.000919538	0.000322157	0.000349732	0	0.000253492	0.000390522	0.000423647	0
2.7.6.1	0.00158438	0.00338833	0.00254025	0.000162703	0.00121081	0.00175283	0.00109075	0	0.003491	0.00330419	0.00407282	0.00208247
2.7.6.2	0.000132903	0	0.000159497	0.000279038	0	0.000324875	0.000475433	0	4.30258e-05	0.000204745	0.000307697	0.000176715
2.7.6.3	0.000408338	2.11093e-05	0.000306932	0.000626094	9.06993e-05	0.000147887	0.00052207	0.0012974	0.000622334	0	0	0.000846238
2.7.6.5	0.00015106	0.00320288	0.000556206	0	8.33429e-05	0.000350915	0.000326363	0	0.000507425	0.000306994	0.0017181	0.000195157
2.7.7.12	0	0.000584985	0.000118703	0	0	0.000778289	0.000226467	0	0	0	0.000899225	0.000375559
2.7.7.13	0.000230757	0.000140284	0.000396279	0.000165493	0.000198778	0.000414841	0.000633301	0	0.000760279	0.000501623	0.000129799	0.000297767
2.7.7.18	0.00042056	0.000236755	0.00186829	0	0.00027687	0.000685324	0.000486792	0.00119724	0.00208274	0	0.000206061	0.00134139
2.7.7.19	0	0.000110733	0	0	0	0	0.000241126	0	0	0	0	0
2.7.7.2	0.000481487	0.000182958	4.32618e-05	0	0.000779122	0.000583485	0.000701282	0.000700484	6.92388e-05	0	0.00111951	0.000768533
2.7.7.21	0	0	0.000123003	0	0	5.5541e-05	0	0	0	0	0.000235218	1.61257e-05
2.7.7.22	0.00054376	0	0.000579843	0.00029846	0.000219338	0.000196631	0.000636861	0	0.000820594	0.00121651	0	0.000406257
2.7.7.23	0	0.00127337	0	0	0	0	7.95847e-05	0	0.000198555	0	0	6.74672e-05
