Sample	raw pair1	raw pair2	trimmed pair1	trimmed pair2	trimmed orphan1	trimmed orphan2	decontaminated hg37dec_v0.1_0 pair1	decontaminated hg37dec_v0.1_0 pair2	decontaminated hg37dec_v0.1_1 pair1	decontaminated hg37dec_v0.1_1 pair2	decontaminated hg37dec_v0.1_0 orphan1	decontaminated hg37dec_v0.1_0 orphan2	decontaminated hg37dec_v0.1_1 orphan1	decontaminated hg37dec_v0.1_1 orphan2	final pair1	final pair2	final orphan1	final orphan2
HSM7J4PU	5243135.0	5243135.0	5243135.0	5243135.0	NA	NA	5243072.0	5243072.0	5243072.0	5243072.0	17.0	5.0	17.0	5.0	5243072.0	5243072.0	17.0	5.0
HSM7J4PW	9167148.0	9167148.0	9167148.0	9167148.0	NA	NA	9166969.0	9166969.0	9166969.0	9166969.0	29.0	34.0	29.0	34.0	9166969.0	9166969.0	29.0	34.0
HSM7J4PY	10429908.0	10429908.0	10429908.0	10429908.0	NA	NA	10429845.0	10429845.0	10429835.0	10429835.0	1.0	0.0	10.0	0.0	10429835.0	10429835.0	0.0	0.0
HSM7J4Q1	14916423.0	14916423.0	14916423.0	14916423.0	NA	NA	14916121.0	14916121.0	14916121.0	14916121.0	5.0	9.0	5.0	9.0	14916121.0	14916121.0	5.0	9.0
HSM7J4Q3_P	13509055.0	13509055.0	7917742.0	7917742.0	1920418.0	781178.0	7800571.0	7800571.0	7800571.0	7800571.0	1892739.0	770309.0	1892739.0	770309.0	7800571.0	7800571.0	1892739.0	770309.0
HSM7J4Q7	11768638.0	11768638.0	11768638.0	11768638.0	NA	NA	11768563.0	11768563.0	11768563.0	11768563.0	2.0	3.0	2.0	3.0	11768563.0	11768563.0	2.0	3.0
HSM7J4Q9	14688388.0	14688388.0	14688388.0	14688388.0	NA	NA	14688316.0	14688316.0	14688308.0	14688308.0	2.0	0.0	8.0	0.0	14688308.0	14688308.0	0.0	0.0
HSM7J4QB	3973171.0	3973171.0	3973171.0	3973171.0	NA	NA	3922757.0	3922757.0	3922757.0	3922757.0	1125.0	1234.0	1125.0	1234.0	3922757.0	3922757.0	1125.0	1234.0
HSM7J4QD	718594.0	718594.0	718594.0	718594.0	NA	NA	685077.0	685077.0	685077.0	685077.0	706.0	818.0	706.0	818.0	685077.0	685077.0	706.0	818.0
HSM7J4QF	17278020.0	17278020.0	17278020.0	17278020.0	NA	NA	17258516.0	17258516.0	17258516.0	17258516.0	429.0	419.0	429.0	419.0	17258516.0	17258516.0	429.0	419.0
HSM7J4QH	4088353.0	4088353.0	4088353.0	4088353.0	NA	NA	4038921.0	4038921.0	4038921.0	4038921.0	1064.0	1176.0	1064.0	1176.0	4038921.0	4038921.0	1064.0	1176.0
HSM7J4QJ	8522.0	8522.0	8522.0	8522.0	NA	NA	8416.0	8416.0	8416.0	8416.0	6.0	7.0	6.0	7.0	8416.0	8416.0	6.0	7.0
HSM7J4QL	6908756.0	6908756.0	6908756.0	6908756.0	NA	NA	6904707.0	6904707.0	6904707.0	6904707.0	91.0	74.0	91.0	74.0	6904707.0	6904707.0	91.0	74.0
HSM7J4QT	3943995.0	3943995.0	3943995.0	3943995.0	NA	NA	3942914.0	3942914.0	3942914.0	3942914.0	31.0	38.0	31.0	38.0	3942914.0	3942914.0	31.0	38.0
HSM7J4QZ	10804731.0	10804731.0	10804731.0	10804731.0	NA	NA	10804692.0	10804692.0	10804692.0	10804692.0	4.0	3.0	4.0	3.0	10804692.0	10804692.0	4.0	3.0
HSM7J4R2	17189835.0	17189835.0	17189835.0	17189835.0	NA	NA	17189394.0	17189394.0	17189394.0	17189394.0	13.0	14.0	13.0	14.0	17189394.0	17189394.0	13.0	14.0
HSM7J4RE	10672376.0	10672376.0	10672376.0	10672376.0	NA	NA	10672176.0	10672176.0	10672176.0	10672176.0	5.0	12.0	5.0	12.0	10672176.0	10672176.0	5.0	12.0
HSMA33IA	17280575.0	17280575.0	17280575.0	17280575.0	NA	NA	17280325.0	17280325.0	17280325.0	17280325.0	8.0	8.0	8.0	8.0	17280325.0	17280325.0	8.0	8.0
HSMA33IC	14231036.0	14231036.0	14231036.0	14231036.0	NA	NA	14227813.0	14227813.0	14227813.0	14227813.0	57.0	48.0	57.0	48.0	14227813.0	14227813.0	57.0	48.0
HSMA33IE	8404200.0	8404200.0	8404200.0	8404200.0	NA	NA	8402402.0	8402402.0	8402402.0	8402402.0	16.0	35.0	16.0	35.0	8402402.0	8402402.0	16.0	35.0
HSMA33IG	10332764.0	10332764.0	10332764.0	10332764.0	NA	NA	10332642.0	10332642.0	10332642.0	10332642.0	2.0	3.0	2.0	3.0	10332642.0	10332642.0	2.0	3.0
HSMA33IK	9933708.0	9933708.0	9933708.0	9933708.0	NA	NA	9932992.0	9932992.0	9932992.0	9932992.0	21.0	23.0	21.0	23.0	9932992.0	9932992.0	21.0	23.0
HSMA33IO	129901.0	129901.0	129901.0	129901.0	NA	NA	24804.0	24804.0	24804.0	24804.0	2729.0	2908.0	2729.0	2908.0	24804.0	24804.0	2729.0	2908.0
HSMA33IS	1931687.0	1931687.0	1931687.0	1931687.0	NA	NA	1846501.0	1846501.0	1846501.0	1846501.0	1952.0	2009.0	1952.0	2009.0	1846501.0	1846501.0	1952.0	2009.0
HSMA33J1_P	9511098.0	9511098.0	4864484.0	4864484.0	1154749.0	1392309.0	4863975.0	4863975.0	4863975.0	4863975.0	1154608.0	1392165.0	1154608.0	1392165.0	4863975.0	4863975.0	1154608.0	1392165.0
HSMA33J3	18002527.0	18002527.0	18002527.0	18002527.0	NA	NA	17999968.0	17999968.0	17999968.0	17999968.0	52.0	54.0	52.0	54.0	17999968.0	17999968.0	52.0	54.0
HSMA33J5	13917492.0	13917492.0	13917492.0	13917492.0	NA	NA	13917482.0	13917482.0	13917481.0	13917481.0	0.0	3.0	1.0	0.0	13917481.0	13917481.0	0.0	0.0
HSMA33J7	9794377.0	9794377.0	9794377.0	9794377.0	NA	NA	9794270.0	9794270.0	9794270.0	9794270.0	7.0	1.0	7.0	1.0	9794270.0	9794270.0	7.0	1.0
HSMA33J9	10143839.0	10143839.0	10143839.0	10143839.0	NA	NA	10143669.0	10143669.0	10143669.0	10143669.0	3.0	2.0	3.0	2.0	10143669.0	10143669.0	3.0	2.0
HSMA33JB	19184481.0	19184481.0	19184481.0	19184481.0	NA	NA	19183917.0	19183917.0	19183917.0	19183917.0	87.0	84.0	87.0	84.0	19183917.0	19183917.0	87.0	84.0
HSMA33JD	10737503.0	10737503.0	10737503.0	10737503.0	NA	NA	10737436.0	10737436.0	10737436.0	10737436.0	2.0	6.0	2.0	6.0	10737436.0	10737436.0	2.0	6.0
HSMA33JN	15110044.0	15110044.0	15110044.0	15110044.0	NA	NA	15109943.0	15109943.0	15109943.0	15109943.0	1.0	6.0	1.0	6.0	15109943.0	15109943.0	1.0	6.0
HSMA33JP	19442146.0	19442146.0	19442146.0	19442146.0	NA	NA	19441799.0	19441799.0	19441799.0	19441799.0	4.0	11.0	4.0	11.0	19441799.0	19441799.0	4.0	11.0
HSMA33JR	12791186.0	12791186.0	12791186.0	12791186.0	NA	NA	12790678.0	12790678.0	12790678.0	12790678.0	5.0	13.0	5.0	13.0	12790678.0	12790678.0	5.0	13.0
HSMA33JZ	707976.0	707976.0	707976.0	707976.0	NA	NA	707842.0	707842.0	707842.0	707842.0	1.0	4.0	1.0	4.0	707842.0	707842.0	1.0	4.0
HSMA33KE	10869261.0	10869261.0	10869261.0	10869261.0	NA	NA	10865465.0	10865465.0	10865465.0	10865465.0	61.0	63.0	61.0	63.0	10865465.0	10865465.0	61.0	63.0
HSMA33KM	12289512.0	12289512.0	12289512.0	12289512.0	NA	NA	12286866.0	12286866.0	12286866.0	12286866.0	39.0	57.0	39.0	57.0	12286866.0	12286866.0	39.0	57.0
HSMA33KO	9562180.0	9562180.0	9562180.0	9562180.0	NA	NA	9561575.0	9561575.0	9561575.0	9561575.0	14.0	9.0	14.0	9.0	9561575.0	9561575.0	14.0	9.0
HSMA33KQ	6753779.0	6753779.0	6753779.0	6753779.0	NA	NA	6718473.0	6718473.0	6718473.0	6718473.0	817.0	782.0	817.0	782.0	6718473.0	6718473.0	817.0	782.0
HSMA33KS	13211626.0	13211626.0	13211626.0	13211626.0	NA	NA	13187043.0	13187043.0	13187043.0	13187043.0	580.0	579.0	580.0	579.0	13187043.0	13187043.0	580.0	579.0
HSMA33KU	11834964.0	11834964.0	11834964.0	11834964.0	NA	NA	11834332.0	11834332.0	11834332.0	11834332.0	18.0	31.0	18.0	31.0	11834332.0	11834332.0	18.0	31.0
HSMA33L1	10097380.0	10097380.0	10097380.0	10097380.0	NA	NA	10071412.0	10071412.0	10071412.0	10071412.0	599.0	662.0	599.0	662.0	10071412.0	10071412.0	599.0	662.0
HSMA33LB	1725829.0	1725829.0	1725829.0	1725829.0	NA	NA	1625373.0	1625373.0	1625373.0	1625373.0	2035.0	1918.0	2035.0	1918.0	1625373.0	1625373.0	2035.0	1918.0
HSMA33LH	3781292.0	3781292.0	3781292.0	3781292.0	NA	NA	3775069.0	3775069.0	3775069.0	3775069.0	145.0	151.0	145.0	151.0	3775069.0	3775069.0	145.0	151.0
HSMA33LH_TR	7815946.0	7815946.0	7815946.0	7815946.0	NA	NA	7776831.0	7776831.0	7776831.0	7776831.0	777.0	757.0	777.0	757.0	7776831.0	7776831.0	777.0	757.0
HSMA33LJ	11202500.0	11202500.0	11202500.0	11202500.0	NA	NA	11161368.0	11161368.0	11161368.0	11161368.0	751.0	759.0	751.0	759.0	11161368.0	11161368.0	751.0	759.0
HSMA33LP	15872005.0	15872005.0	15872005.0	15872005.0	NA	NA	15871435.0	15871435.0	15871435.0	15871435.0	22.0	14.0	22.0	14.0	15871435.0	15871435.0	22.0	14.0
HSMA33LX	16115479.0	16115479.0	16115479.0	16115479.0	NA	NA	16115356.0	16115356.0	16115356.0	16115356.0	3.0	3.0	3.0	3.0	16115356.0	16115356.0	3.0	3.0
HSMA33LZ	16962338.0	16962338.0	16962338.0	16962338.0	NA	NA	16958288.0	16958288.0	16958288.0	16958288.0	61.0	81.0	61.0	81.0	16958288.0	16958288.0	61.0	81.0
HSMA33M2	9505948.0	9505948.0	9505948.0	9505948.0	NA	NA	9505213.0	9505213.0	9505213.0	9505213.0	8.0	23.0	8.0	23.0	9505213.0	9505213.0	8.0	23.0
HSMA33M8	12497872.0	12497872.0	12497872.0	12497872.0	NA	NA	12497336.0	12497336.0	12497336.0	12497336.0	14.0	9.0	14.0	9.0	12497336.0	12497336.0	14.0	9.0
HSMA33MA	6406039.0	6406039.0	6406039.0	6406039.0	NA	NA	6318169.0	6318169.0	6318169.0	6318169.0	1583.0	1736.0	1583.0	1736.0	6318169.0	6318169.0	1583.0	1736.0
HSMA33MC	2606768.0	2606768.0	2606768.0	2606768.0	NA	NA	2508072.0	2508072.0	2508072.0	2508072.0	2296.0	2264.0	2296.0	2264.0	2508072.0	2508072.0	2296.0	2264.0
HSMA33ME	1380480.0	1380480.0	1380480.0	1380480.0	NA	NA	1229891.0	1229891.0	1229891.0	1229891.0	2927.0	3149.0	2927.0	3149.0	1229891.0	1229891.0	2927.0	3149.0
HSMA33MG	1091349.0	1091349.0	1091349.0	1091349.0	NA	NA	994138.0	994138.0	994138.0	994138.0	1697.0	1725.0	1697.0	1725.0	994138.0	994138.0	1697.0	1725.0
HSMA33MI	495864.0	495864.0	495864.0	495864.0	NA	NA	378444.0	378444.0	378444.0	378444.0	2704.0	2605.0	2704.0	2605.0	378444.0	378444.0	2704.0	2605.0
HSMA33MK	904471.0	904471.0	904471.0	904471.0	NA	NA	750697.0	750697.0	750697.0	750697.0	2968.0	3012.0	2968.0	3012.0	750697.0	750697.0	2968.0	3012.0
HSMA33MS	13819929.0	13819929.0	13819929.0	13819929.0	NA	NA	13819898.0	13819898.0	13819898.0	13819898.0	1.0	4.0	1.0	4.0	13819898.0	13819898.0	1.0	4.0
HSMA33MV	13942528.0	13942528.0	13942528.0	13942528.0	NA	NA	13942461.0	13942461.0	13942451.0	13942451.0	2.0	0.0	10.0	0.0	13942451.0	13942451.0	0.0	0.0
HSMA33MX	213433.0	213433.0	213433.0	213433.0	NA	NA	48761.0	48761.0	48761.0	48761.0	3933.0	4067.0	3933.0	4067.0	48761.0	48761.0	3933.0	4067.0
HSMA33MZ	7618135.0	7618135.0	7618135.0	7618135.0	NA	NA	7586149.0	7586149.0	7586149.0	7586149.0	691.0	634.0	691.0	634.0	7586149.0	7586149.0	691.0	634.0
HSMA33N4	195363.0	195363.0	195363.0	195363.0	NA	NA	89658.0	89658.0	89658.0	89658.0	2531.0	2616.0	2531.0	2616.0	89658.0	89658.0	2531.0	2616.0
HSMA33NA	13106595.0	13106595.0	13106595.0	13106595.0	NA	NA	13097971.0	13097971.0	13097971.0	13097971.0	160.0	182.0	160.0	182.0	13097971.0	13097971.0	160.0	182.0
HSMA33NC	13188423.0	13188423.0	13188423.0	13188423.0	NA	NA	13187659.0	13187659.0	13187659.0	13187659.0	10.0	17.0	10.0	17.0	13187659.0	13187659.0	10.0	17.0
HSMA33NG_P	13105194.0	13105194.0	8017657.0	8017657.0	2088884.0	485543.0	8016814.0	8016814.0	8016814.0	8016814.0	2088550.0	485477.0	2088550.0	485477.0	8016814.0	8016814.0	2088550.0	485477.0
HSMA33NO	13994526.0	13994526.0	13994526.0	13994526.0	NA	NA	13993808.0	13993808.0	13993808.0	13993808.0	23.0	30.0	23.0	30.0	13993808.0	13993808.0	23.0	30.0
HSMA33NQ	6682418.0	6682418.0	6682418.0	6682418.0	NA	NA	6626627.0	6626627.0	6626627.0	6626627.0	1276.0	1193.0	1276.0	1193.0	6626627.0	6626627.0	1276.0	1193.0
HSMA33NW	9290142.0	9290142.0	9290142.0	9290142.0	NA	NA	9287584.0	9287584.0	9287584.0	9287584.0	50.0	48.0	50.0	48.0	9287584.0	9287584.0	50.0	48.0
HSMA33NY	10499172.0	10499172.0	10499172.0	10499172.0	NA	NA	10499048.0	10499048.0	10499048.0	10499048.0	14.0	15.0	14.0	15.0	10499048.0	10499048.0	14.0	15.0
HSMA33O1	2771247.0	2771247.0	2771247.0	2771247.0	NA	NA	2771105.0	2771105.0	2771105.0	2771105.0	2.0	4.0	2.0	4.0	2771105.0	2771105.0	2.0	4.0
HSMA33O3	1693756.0	1693756.0	1693756.0	1693756.0	NA	NA	1692674.0	1692674.0	1692674.0	1692674.0	17.0	19.0	17.0	19.0	1692674.0	1692674.0	17.0	19.0
HSMA33OD	12621492.0	12621492.0	12621492.0	12621492.0	NA	NA	12621214.0	12621214.0	12621214.0	12621214.0	8.0	7.0	8.0	7.0	12621214.0	12621214.0	8.0	7.0
HSMA33OJ	15904671.0	15904671.0	15904671.0	15904671.0	NA	NA	15897432.0	15897432.0	15897432.0	15897432.0	170.0	152.0	170.0	152.0	15897432.0	15897432.0	170.0	152.0
HSMA33OL	14850084.0	14850084.0	14850084.0	14850084.0	NA	NA	14849923.0	14849923.0	14849923.0	14849923.0	11.0	5.0	11.0	5.0	14849923.0	14849923.0	11.0	5.0
HSMA33OP	747950.0	747950.0	747950.0	747950.0	NA	NA	590748.0	590748.0	590748.0	590748.0	3224.0	3402.0	3224.0	3402.0	590748.0	590748.0	3224.0	3402.0
HSMA33OR	1575344.0	1575344.0	1575344.0	1575344.0	NA	NA	1470053.0	1470053.0	1470053.0	1470053.0	2032.0	2208.0	2032.0	2208.0	1470053.0	1470053.0	2032.0	2208.0
HSMA33OT	1076580.0	1076580.0	1076580.0	1076580.0	NA	NA	959014.0	959014.0	959014.0	959014.0	2256.0	2480.0	2256.0	2480.0	959014.0	959014.0	2256.0	2480.0
HSMA33OV	13298078.0	13298078.0	13298078.0	13298078.0	NA	NA	13295252.0	13295252.0	13295252.0	13295252.0	47.0	45.0	47.0	45.0	13295252.0	13295252.0	47.0	45.0
HSMA33OX	7913124.0	7913124.0	7913124.0	7913124.0	NA	NA	7874466.0	7874466.0	7874466.0	7874466.0	871.0	853.0	871.0	853.0	7874466.0	7874466.0	871.0	853.0
HSMA33OZ	17215985.0	17215985.0	17215985.0	17215985.0	NA	NA	17212389.0	17212389.0	17212389.0	17212389.0	80.0	59.0	80.0	59.0	17212389.0	17212389.0	80.0	59.0
HSMA33P2_P	14815734.0	14815734.0	11519428.0	11519428.0	1040184.0	415653.0	11244161.0	11244161.0	11244161.0	11244161.0	1019618.0	405831.0	1019618.0	405831.0	11244161.0	11244161.0	1019618.0	405831.0
HSMA33P6	10189117.0	10189117.0	10189117.0	10189117.0	NA	NA	10186317.0	10186317.0	10186317.0	10186317.0	53.0	66.0	53.0	66.0	10186317.0	10186317.0	53.0	66.0
HSMA33PL	10346668.0	10346668.0	10346668.0	10346668.0	NA	NA	10336495.0	10336495.0	10336495.0	10336495.0	192.0	256.0	192.0	256.0	10336495.0	10336495.0	192.0	256.0
HSMA33PN	12354858.0	12354858.0	12354858.0	12354858.0	NA	NA	12354748.0	12354748.0	12354748.0	12354748.0	7.0	3.0	7.0	3.0	12354748.0	12354748.0	7.0	3.0
HSMA33PX	11131964.0	11131964.0	11131964.0	11131964.0	NA	NA	11131859.0	11131859.0	11131859.0	11131859.0	3.0	4.0	3.0	4.0	11131859.0	11131859.0	3.0	4.0
HSMA33PZ	16776609.0	16776609.0	16776609.0	16776609.0	NA	NA	16776494.0	16776494.0	16776494.0	16776494.0	3.0	3.0	3.0	3.0	16776494.0	16776494.0	3.0	3.0
HSMA33Q6	11039882.0	11039882.0	11039882.0	11039882.0	NA	NA	11039830.0	11039830.0	11039824.0	11039824.0	0.0	6.0	6.0	0.0	11039824.0	11039824.0	0.0	0.0
HSMA33QM	14368329.0	14368329.0	14368329.0	14368329.0	NA	NA	14368137.0	14368137.0	14368137.0	14368137.0	18.0	15.0	18.0	15.0	14368137.0	14368137.0	18.0	15.0
HSMA33QO	15278644.0	15278644.0	15278644.0	15278644.0	NA	NA	15278592.0	15278592.0	15278592.0	15278592.0	4.0	1.0	4.0	1.0	15278592.0	15278592.0	4.0	1.0
HSMA33QY	6581993.0	6581993.0	6581993.0	6581993.0	NA	NA	6581852.0	6581852.0	6581852.0	6581852.0	2.0	2.0	2.0	2.0	6581852.0	6581852.0	2.0	2.0
HSMA33R1	13133154.0	13133154.0	13133154.0	13133154.0	NA	NA	13133067.0	13133067.0	13133067.0	13133067.0	4.0	5.0	4.0	5.0	13133067.0	13133067.0	4.0	5.0
HSMA33R5	14055096.0	14055096.0	14055096.0	14055096.0	NA	NA	14054050.0	14054050.0	14054050.0	14054050.0	25.0	23.0	25.0	23.0	14054050.0	14054050.0	25.0	23.0
HSMA33R7	8556172.0	8556172.0	8556172.0	8556172.0	NA	NA	8525615.0	8525615.0	8525615.0	8525615.0	614.0	681.0	614.0	681.0	8525615.0	8525615.0	614.0	681.0
HSMA33R9	5614553.0	5614553.0	5614553.0	5614553.0	NA	NA	5612756.0	5612756.0	5612756.0	5612756.0	39.0	42.0	39.0	42.0	5612756.0	5612756.0	39.0	42.0
HSMA33RD	15211104.0	15211104.0	15211104.0	15211104.0	NA	NA	15191600.0	15191600.0	15191600.0	15191600.0	389.0	362.0	389.0	362.0	15191600.0	15191600.0	389.0	362.0
HSMA33RF	8089003.0	8089003.0	8089003.0	8089003.0	NA	NA	7981337.0	7981337.0	7981337.0	7981337.0	2286.0	2329.0	2286.0	2329.0	7981337.0	7981337.0	2286.0	2329.0
HSMA33RR	2449776.0	2449776.0	2449776.0	2449776.0	NA	NA	2318717.0	2318717.0	2318717.0	2318717.0	2608.0	2687.0	2608.0	2687.0	2318717.0	2318717.0	2608.0	2687.0
HSMA33RT	12661004.0	12661004.0	12661004.0	12661004.0	NA	NA	12656341.0	12656341.0	12656341.0	12656341.0	94.0	110.0	94.0	110.0	12656341.0	12656341.0	94.0	110.0
HSMA33RX	18775537.0	18775537.0	18775537.0	18775537.0	NA	NA	18773936.0	18773936.0	18773936.0	18773936.0	35.0	45.0	35.0	45.0	18773936.0	18773936.0	35.0	45.0
HSMA33RX_TR	13529136.0	13529136.0	13529136.0	13529136.0	NA	NA	13528799.0	13528799.0	13528799.0	13528799.0	5.0	7.0	5.0	7.0	13528799.0	13528799.0	5.0	7.0
HSMA33S4	9016658.0	9016658.0	9016658.0	9016658.0	NA	NA	9016265.0	9016265.0	9016265.0	9016265.0	9.0	14.0	9.0	14.0	9016265.0	9016265.0	9.0	14.0
HSMA33SE	15224178.0	15224178.0	15224178.0	15224178.0	NA	NA	15223992.0	15223992.0	15223992.0	15223992.0	1.0	9.0	1.0	9.0	15223992.0	15223992.0	1.0	9.0
HSMA33SG	6476322.0	6476322.0	6476322.0	6476322.0	NA	NA	6475631.0	6475631.0	6475631.0	6475631.0	73.0	70.0	73.0	70.0	6475631.0	6475631.0	73.0	70.0
HSMA33SI	11849335.0	11849335.0	11849335.0	11849335.0	NA	NA	11848911.0	11848911.0	11848911.0	11848911.0	45.0	46.0	45.0	46.0	11848911.0	11848911.0	45.0	46.0
HSMA33SK	13138887.0	13138887.0	13138887.0	13138887.0	NA	NA	13138575.0	13138575.0	13138575.0	13138575.0	13.0	3.0	13.0	3.0	13138575.0	13138575.0	13.0	3.0
MSM5FZ9N_P	17111653.0	17111653.0	13187115.0	13187115.0	1534975.0	673228.0	13161409.0	13161409.0	13161409.0	13161409.0	1533267.0	672026.0	1533267.0	672026.0	13161409.0	13161409.0	1533267.0	672026.0
MSM5FZ9X_P	12213471.0	12213471.0	9534344.0	9534344.0	1236964.0	292121.0	9471681.0	9471681.0	9471681.0	9471681.0	1233166.0	290137.0	1233166.0	290137.0	9471681.0	9471681.0	1233166.0	290137.0
MSM5FZA2_P	13568673.0	13568673.0	11402685.0	11402685.0	1320976.0	215658.0	11289011.0	11289011.0	11289011.0	11289011.0	1314470.0	213733.0	1314470.0	213733.0	11289011.0	11289011.0	1314470.0	213733.0
MSM5LLD6_P	10997414.0	10997414.0	8936698.0	8936698.0	993053.0	251138.0	5542810.0	5542810.0	5542810.0	5542810.0	603273.0	167692.0	603273.0	167692.0	5542810.0	5542810.0	603273.0	167692.0
MSM5LLDA	8326050.0	8326050.0	8326050.0	8326050.0	NA	NA	8258781.0	8258781.0	8258781.0	8258781.0	1592.0	1649.0	1592.0	1649.0	8258781.0	8258781.0	1592.0	1649.0
MSM5LLDC	9964902.0	9964902.0	9964902.0	9964902.0	NA	NA	9917393.0	9917393.0	9917393.0	9917393.0	1065.0	1039.0	1065.0	1039.0	9917393.0	9917393.0	1065.0	1039.0
MSM5LLDE	3071274.0	3071274.0	3071274.0	3071274.0	NA	NA	3053062.0	3053062.0	3053062.0	3053062.0	458.0	507.0	458.0	507.0	3053062.0	3053062.0	458.0	507.0
MSM5LLDI	5639367.0	5639367.0	5639367.0	5639367.0	NA	NA	5543398.0	5543398.0	5543398.0	5543398.0	2078.0	2140.0	2078.0	2140.0	5543398.0	5543398.0	2078.0	2140.0
MSM5LLDK	7051282.0	7051282.0	7051282.0	7051282.0	NA	NA	6985684.0	6985684.0	6985684.0	6985684.0	1330.0	1412.0	1330.0	1412.0	6985684.0	6985684.0	1330.0	1412.0
MSM5LLDM	9001653.0	9001653.0	9001653.0	9001653.0	NA	NA	8972242.0	8972242.0	8972242.0	8972242.0	632.0	638.0	632.0	638.0	8972242.0	8972242.0	632.0	638.0
MSM5LLDQ	11476165.0	11476165.0	11476165.0	11476165.0	NA	NA	11454616.0	11454616.0	11454616.0	11454616.0	401.0	419.0	401.0	419.0	11454616.0	11454616.0	401.0	419.0
MSM5LLDS	5174437.0	5174437.0	5174437.0	5174437.0	NA	NA	5095175.0	5095175.0	5095175.0	5095175.0	2008.0	1988.0	2008.0	1988.0	5095175.0	5095175.0	2008.0	1988.0
MSM5LLDU	45690.0	45690.0	45690.0	45690.0	NA	NA	45593.0	45593.0	45593.0	45593.0	2.0	1.0	2.0	1.0	45593.0	45593.0	2.0	1.0
MSM5LLE3_P	14637530.0	14637530.0	11343784.0	11343784.0	1687073.0	304931.0	11332680.0	11332680.0	11332680.0	11332680.0	1686329.0	304615.0	1686329.0	304615.0	11332680.0	11332680.0	1686329.0	304615.0
MSM5LLE9_P	2272177.0	2272177.0	1811902.0	1811902.0	62394.0	21716.0	1805493.0	1805493.0	1805493.0	1805493.0	62174.0	21631.0	62174.0	21631.0	1805493.0	1805493.0	62174.0	21631.0
MSM5LLEP	15957834.0	15957834.0	15957834.0	15957834.0	NA	NA	15957411.0	15957411.0	15957411.0	15957411.0	8.0	13.0	8.0	13.0	15957411.0	15957411.0	8.0	13.0
MSM5LLER	14120624.0	14120624.0	14120624.0	14120624.0	NA	NA	14120401.0	14120401.0	14120401.0	14120401.0	7.0	3.0	7.0	3.0	14120401.0	14120401.0	7.0	3.0
MSM5LLF2_P	5591291.0	5591291.0	4340106.0	4340106.0	401043.0	207058.0	4269683.0	4269683.0	4269683.0	4269683.0	394963.0	203636.0	394963.0	203636.0	4269683.0	4269683.0	394963.0	203636.0
MSM5LLF4	6302577.0	6302577.0	6302577.0	6302577.0	NA	NA	6293510.0	6293510.0	6293510.0	6293510.0	232.0	244.0	232.0	244.0	6293510.0	6293510.0	232.0	244.0
MSM5LLF6	15291873.0	15291873.0	15291873.0	15291873.0	NA	NA	15289501.0	15289501.0	15289501.0	15289501.0	112.0	100.0	112.0	100.0	15289501.0	15289501.0	112.0	100.0
MSM5LLF8	7862384.0	7862384.0	7862384.0	7862384.0	NA	NA	7860705.0	7860705.0	7860705.0	7860705.0	44.0	57.0	44.0	57.0	7860705.0	7860705.0	44.0	57.0
MSM5LLFG_P	10868961.0	10868961.0	8815448.0	8815448.0	751228.0	379582.0	8773648.0	8773648.0	8773648.0	8773648.0	749258.0	377858.0	749258.0	377858.0	8773648.0	8773648.0	749258.0	377858.0
MSM5LLFK_P	5535288.0	5535288.0	4124065.0	4124065.0	321925.0	59263.0	578377.0	578377.0	578377.0	578377.0	50472.0	20037.0	50472.0	20037.0	578377.0	578377.0	50472.0	20037.0
MSM5LLFM_P	6180020.0	6180020.0	4247944.0	4247944.0	578836.0	122847.0	1312811.0	1312811.0	1312811.0	1312811.0	249362.0	46525.0	249362.0	46525.0	1312811.0	1312811.0	249362.0	46525.0
MSM5LLFO_P	12596485.0	12596485.0	9505006.0	9505006.0	969508.0	259940.0	6458770.0	6458770.0	6458770.0	6458770.0	747726.0	180551.0	747726.0	180551.0	6458770.0	6458770.0	747726.0	180551.0
MSM5LLFU_P	6998794.0	6998794.0	5434196.0	5434196.0	424495.0	75045.0	2530602.0	2530602.0	2530602.0	2530602.0	166196.0	41784.0	166196.0	41784.0	2530602.0	2530602.0	166196.0	41784.0
MSM5LLGD_P	21302964.0	21302964.0	16828604.0	16828604.0	2226847.0	477644.0	16818307.0	16818307.0	16818307.0	16818307.0	2225777.0	477298.0	2225777.0	477298.0	16818307.0	16818307.0	2225777.0	477298.0
MSM5LLGF_P	17752305.0	17752305.0	14819015.0	14819015.0	1440880.0	215534.0	14759481.0	14759481.0	14759481.0	14759481.0	1437045.0	214863.0	1437045.0	214863.0	14759481.0	14759481.0	1437045.0	214863.0
MSM5LLGH_P	19078642.0	19078642.0	14897697.0	14897697.0	2219478.0	361043.0	14894183.0	14894183.0	14894183.0	14894183.0	2219125.0	360936.0	2219125.0	360936.0	14894183.0	14894183.0	2219125.0	360936.0
MSM5LLGJ_P	23021048.0	23021048.0	19804685.0	19804685.0	1982609.0	375428.0	19798157.0	19798157.0	19798157.0	19798157.0	1981632.0	375236.0	1981632.0	375236.0	19798157.0	19798157.0	1981632.0	375236.0
MSM5LLGL	18129553.0	18129553.0	18129553.0	18129553.0	NA	NA	18129437.0	18129437.0	18129437.0	18129437.0	2.0	3.0	2.0	3.0	18129437.0	18129437.0	2.0	3.0
